Stock Alt Year Catch ABC OFL SSB TotBiom
Model_Proj 1 2023 2566.56 2566.56 3008.66 11134.2 35267.8
Model_Proj 1 2024 2918.58 2918.58 3416.74 12335.8 35590.3
Model_Proj 1 2025 3133.26 3133.26 3663.56 13464.1 35435.5
Model_Proj 1 2026 3002.99 3002.99 3511.78 13312.1 35943.4
Model_Proj 1 2027 2891.23 2891.23 3383.81 12725.1 37593.4
Model_Proj 1 2028 2952.87 2952.87 3458.2 12251.1 40107.1
Model_Proj 1 2029 3278.75 3278.75 3839.2 12350.7 43013.8
Model_Proj 1 2030 3815.02 3815.02 4465.62 13419.2 45792.1
Model_Proj 1 2031 4274.24 4274.24 5002.24 14642.6 47941.7
Model_Proj 1 2032 4625.07 4625.07 5412.23 15672.4 49510.9
Model_Proj 1 2033 4857.51 4857.51 5684.42 16448.4 50512.4
Model_Proj 1 2034 4996.49 4996.49 5846.86 17016.4 51077.3
Model_Proj 1 2035 5059.94 5059.94 5921.09 17333.5 51404.3
Model_Proj 2 2023 663.216 2566.56 3008.66 11265.7 35267.8
Model_Proj 2 2024 663.216 3300.36 3860.55 13358.8 37425.2
Model_Proj 2 2025 1943.25 4050.95 4727.38 15603.4 39321
Model_Proj 2 2026 1943.25 4163.02 4855.86 16076.9 40658.4
Model_Proj 2 2027 1943.25 4216.37 4920.02 15899.1 42874.6
Model_Proj 2 2028 1943.25 4412.66 5151.32 15650.7 45746.2
Model_Proj 2 2029 1943.25 4823.6 5635.37 15914.9 49011.7
Model_Proj 2 2030 1943.25 5294.18 6191.28 17331.1 52426.5
Model_Proj 2 2031 1943.25 5774.98 6756.49 19201.9 55681.6
Model_Proj 2 2032 1941.98 6222.56 7281.64 21098.9 58707
Model_Proj 2 2033 1940.5 6612.61 7738.54 22879.5 61361.7
Model_Proj 2 2034 1939.26 6940.57 8122.49 24519.7 63621.5
Model_Proj 2 2035 1939.31 7208.1 8435.54 25883.3 65569.4
Model_Proj 3 2023 1567.9 2566.56 3008.66 11204 35267.8
Model_Proj 3 2024 1654.48 3115.98 3646.28 12878.7 36552.6
