Stock Alt Year Catch ABC OFL SSB TotBiom
goa_wp 1 2024 232543 232543 269916 274141 1.69237e+06
goa_wp 1 2025 157687 157687 182891 227091 1.52909e+06
goa_wp 1 2026 113803 113803 132031 180024 1.73184e+06
goa_wp 1 2027 122764 122764 142876 151890 1.8501e+06
goa_wp 1 2028 135561 135561 166455 156257 2.08285e+06
goa_wp 1 2029 161526 161526 201010 174975 1.99497e+06
goa_wp 1 2030 182755 182755 223333 194454 2.14348e+06
goa_wp 1 2031 194145 194145 236244 211764 2.18689e+06
goa_wp 1 2032 188578 188578 228977 215293 2.16048e+06
goa_wp 1 2033 198780 198780 240173 218138 2.13098e+06
goa_wp 1 2034 201241 201241 242647 219649 2.18769e+06
goa_wp 1 2035 196063 196063 237232 222020 2.21131e+06
goa_wp 1 2036 194826 194826 235977 220012 2.21702e+06
goa_wp 2 2024 232543 232543 269916 274141 1.69237e+06
goa_wp 2 2025 157687 157687 182891 227091 1.52909e+06
goa_wp 2 2026 113774 113803 132031 180024 1.73184e+06
goa_wp 2 2027 117623 122770 142883 151997 1.85013e+06
goa_wp 2 2028 131812 136433 167466 157200 2.08654e+06
goa_wp 2 2029 155034 162842 202533 176902 2.00071e+06
goa_wp 2 2030 179463 184905 225823 197172 2.15276e+06
goa_wp 2 2031 183227 196393 238847 215200 2.19677e+06
goa_wp 2 2032 185643 192174 233142 219998 2.17611e+06
goa_wp 2 2033 196041 202034 243941 223373 2.14588e+06
goa_wp 2 2034 198473 204275 246161 224353 2.20149e+06
goa_wp 2 2035 194222 198789 240390 226540 2.22422e+06
goa_wp 2 2036 192460 197188 238715 224031 2.22853e+06
goa_wp 3 2024 138673 232543 269916 279186 1.69237e+06
goa_wp 3 2025 103543 173261 200932 252893 1.60005e+06
goa_wp 3 2026 86493.2 145763 169550 218034 1.83072e+06
goa_wp 3 2027 99977.9 153054 177866 187884 1.95176e+06
goa_wp 3 2028 113212 168416 195911 189199 2.17988e+06
goa_wp 3 2029 132022 189734 228052 206316 2.08731e+06
goa_wp 3 2030 141262 206632 248714 227501 2.23804e+06
goa_wp 3 2031 150843 219948 265166 249593 2.29412e+06
goa_wp 3 2032 149355 216377 260987 257448 2.27778e+06
goa_wp 3 2033 154517 226233 272274 263797 2.25479e+06
goa_wp 3 2034 156419 231011 276419 267299 2.31948e+06
goa_wp 3 2035 153062 226725 271342 272481 2.34926e+06
goa_wp 3 2036 151932 226675 270745 271914 2.35835e+06
goa_wp 4 2024 69210.6 232543 269916 282703 1.69237e+06
goa_wp 4 2025 55242.7 184874 214385 272442 1.65284e+06
goa_wp 4 2026 47958 162230 188632 250203 1.91076e+06
goa_wp 4 2027 55088.7 182758 212161 224148 2.04733e+06
goa_wp 4 2028 62238 198537 230747 229410 2.29012e+06
goa_wp 4 2029 72656.2 227803 264729 250778 2.2124e+06
goa_wp 4 2030 76266.6 243694 285915 278907 2.38191e+06
goa_wp 4 2031 81559.9 261411 308608 309291 2.45887e+06
goa_wp 4 2032 81648.2 262432 310658 324777 2.46149e+06
goa_wp 4 2033 84484 273442 323596 337945 2.45356e+06
goa_wp 4 2034 85953.9 279001 330004 345692 2.53057e+06
goa_wp 4 2035 84396.6 275207 325595 355200 2.56969e+06
goa_wp 4 2036 84102 275025 325089 357105 2.58428e+06
goa_wp 5 2024 0 232543 269916 286045 1.69237e+06
goa_wp 5 2025 0 196514 227867 292286 1.70564e+06
goa_wp 5 2026 0 179941 209155 285175 1.99643e+06
goa_wp 5 2027 0 207218 240992 266033 2.15508e+06
goa_wp 5 2028 0 232285 269910 277724 2.41822e+06
goa_wp 5 2029 0 264749 307564 305141 2.35991e+06
goa_wp 5 2030 0 282383 328118 342332 2.55347e+06
goa_wp 5 2031 0 308565 358559 382504 2.65409e+06
goa_wp 5 2032 0 314622 367293 407261 2.67862e+06
goa_wp 5 2033 0 325502 381055 429242 2.68922e+06
goa_wp 5 2034 0 332869 389551 442652 2.78142e+06
goa_wp 5 2035 0 328409 384687 457824 2.83264e+06
goa_wp 5 2036 0 328014 384343 463130 2.85482e+06
goa_wp 6 2024 269916 232543 269916 272029 1.69237e+06
goa_wp 6 2025 175757 151528 175757 217023 1.50097e+06
goa_wp 6 2026 117702 101315 117702 166535 1.69538e+06
goa_wp 6 2027 132273 113603 132273 140382 1.81761e+06
goa_wp 6 2028 156706 122131 156706 144585 2.05017e+06
goa_wp 6 2029 189288 150483 189288 160531 1.95308e+06
goa_wp 6 2030 209047 169999 209047 176233 2.08919e+06
goa_wp 6 2031 218899 178198 218899 190182 2.12325e+06
goa_wp 6 2032 209111 169705 209111 191372 2.0911e+06
goa_wp 6 2033 220168 179824 220168 192914 2.05974e+06
goa_wp 6 2034 222541 182072 222541 194040 2.11494e+06
goa_wp 6 2035 217338 178275 217338 195743 2.13768e+06
goa_wp 6 2036 216153 176644 216153 193477 2.14268e+06
goa_wp 7 2024 232543 232543 269916 274141 1.69237e+06
goa_wp 7 2025 157687 157687 182891 227091 1.52909e+06
goa_wp 7 2026 132031 113803 132031 178829 1.73184e+06
goa_wp 7 2027 138195 118719 138195 147036 1.83506e+06
goa_wp 7 2028 159486 126493 159486 148566 2.05912e+06
goa_wp 7 2029 190600 151931 190600 162733 1.95756e+06
goa_wp 7 2030 209440 170309 209440 177480 2.09139e+06
goa_wp 7 2031 219045 178516 219045 190880 2.12444e+06
goa_wp 7 2032 209182 169810 209182 191772 2.09177e+06
goa_wp 7 2033 220194 179944 220194 193145 2.06012e+06
goa_wp 7 2034 222555 182101 222555 194176 2.11516e+06
goa_wp 7 2035 217346 178270 217346 195822 2.13781e+06
goa_wp 7 2036 216158 176642 216158 193524 2.14276e+06
