Stock Alt Year Catch ABC OFL SSB TotBiom
ai20 1 2021 1.656 45.1972 54.1234 82.0598 292.783
ai20 1 2022 2.243 44.8058 53.6534 81.6777 308.525
ai20 1 2023 2.243 44.8587 53.7363 83.431 330.375
ai20 1 2024 19 46.1963 55.3869 84.9765 357.129
ai20 1 2025 19 46.1749 55.1063 86.1767 369.714
ai20 1 2026 19 47.6623 56.901 90.0448 384.152
ai20 1 2027 19 50.3394 60.1922 95.018 398.566
ai20 1 2028 19 53.5133 64.0154 100.025 410.786
ai20 1 2029 19 56.2089 67.2642 104.681 421.464
ai20 1 2030 19 58.4011 69.9941 108.672 428.882
ai20 1 2031 19 60.1482 72.1169 111.803 434.516
ai20 1 2032 19 61.4209 73.6548 114.265 439.112
ai20 1 2033 19 62.2662 74.6761 115.676 442.435
ai20 1 2034 62.8139 62.8139 75.336 106.362 445.834
ai20 2 2021 1.656 45.1972 54.1234 82.0598 292.783
ai20 2 2022 2.243 44.8058 53.6534 81.6777 308.525
ai20 2 2023 2.243 44.8587 53.7363 83.431 330.375
ai20 2 2024 19 46.1963 55.3869 84.9765 357.129
ai20 2 2025 19 46.1749 55.1063 86.1767 369.714
ai20 2 2026 19 47.6623 56.901 90.0448 384.152
ai20 2 2027 19 50.3394 60.1922 95.018 398.566
ai20 2 2028 19 53.5133 64.0154 100.025 410.786
ai20 2 2029 19 56.2089 67.2642 104.681 421.464
ai20 2 2030 19 58.4011 69.9941 108.672 428.882
ai20 2 2031 19 60.1482 72.1169 111.803 434.516
ai20 2 2032 19 61.4209 73.6548 114.265 439.112
ai20 2 2033 19 62.2662 74.6761 115.676 442.435
ai20 2 2034 62.8139 62.8139 75.336 106.362 445.834
ai20 3 2021 1.656 45.1972 54.1234 82.0598 292.783
ai20 3 2022 2.243 44.8058 53.6534 81.6777 308.525
ai20 3 2023 2.243 44.8587 53.7363 83.431 330.375
ai20 3 2024 19 46.1963 55.3869 84.9765 357.129
ai20 3 2025 19 46.1749 55.1063 86.1767 369.714
ai20 3 2026 19 47.6623 56.901 90.0448 384.152
ai20 3 2027 19 50.3394 60.1922 95.018 398.566
ai20 3 2028 19 53.5133 64.0154 100.025 410.786
ai20 3 2029 19 56.2089 67.2642 104.681 421.464
ai20 3 2030 19 58.4011 69.9941 108.672 428.882
ai20 3 2031 19 60.1482 72.1169 111.803 434.516
ai20 3 2032 19 61.4209 73.6548 114.265 439.112
ai20 3 2033 19 62.2662 74.6761 115.676 442.435
ai20 3 2034 5.43114 62.8139 75.336 119.333 445.834
ai20 4 2021 1.656 45.1972 54.1234 82.0598 292.783
ai20 4 2022 2.243 44.8058 53.6534 81.6777 308.525
ai20 4 2023 2.243 44.8587 53.7363 83.431 330.375
ai20 4 2024 19 46.1963 55.3869 84.9765 357.129
ai20 4 2025 19 46.1749 55.1063 86.1767 369.714
ai20 4 2026 19 47.6623 56.901 90.0448 384.152
ai20 4 2027 19 50.3394 60.1922 95.018 398.566
ai20 4 2028 19 53.5133 64.0154 100.025 410.786
ai20 4 2029 19 56.2089 67.2642 104.681 421.464
ai20 4 2030 19 58.4011 69.9941 108.672 428.882
ai20 4 2031 19 60.1482 72.1169 111.803 434.516
ai20 4 2032 19 61.4209 73.6548 114.265 439.112
ai20 4 2033 19 62.2662 74.6761 115.676 442.435
ai20 4 2034 16.0955 62.8139 75.336 116.993 445.834
ai20 5 2021 1.656 45.1972 54.1234 82.0598 292.783
ai20 5 2022 2.243 44.8058 53.6534 81.6777 308.525
ai20 5 2023 2.243 44.8587 53.7363 83.431 330.375
ai20 5 2024 19 46.1963 55.3869 84.9765 357.129
ai20 5 2025 19 46.1749 55.1063 86.1767 369.714
ai20 5 2026 19 47.6623 56.901 90.0448 384.152
