7
6
 2.60197 0.417 0.372 0.361 0.296 0.2733 0.125
 -0.306693 -0.747501 -1.27381 -1.79198 -2.15781 -2.40179 -2.60522
 -0.0128765 -0.962429 -1.49493 -2.09706 -2.26589 -2.32395 -2.45905
 0.366439 -1.35649 -1.7666 -2.22747 -2.3231 -2.2869 -2.35342
 0.499698 -1.20509 -1.69395 -2.40127 -2.41336 -2.59624 -2.59309
 0.362885 -1.59609 -1.80132 -2.68006 -2.61942 -2.41676 -2.70788
 0.302411 -1.78636 -2.23848 -2.86189 -3.39958 -3.05793 -2.94803
 0.17484 -1.76444 -1.80806 -3.09985 -2.26764 -3.43799 -3.07001
