
SB0 SB40 SB35 MeanRec HarMeanRec Bnow
286587 114635 100306 202309 173588 150260 
CV Recruit
0.406756 
Alternative 1 Alternative  Stock: bsai_akp
Catch bsai_akp
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2025  0 0.140028 0.170414 0.140028 0.140028 0.140028 0.140028 1.66533e-16 
2026  0 0.140028 0.170414 0.140028 0.140028 0.140028 0.140028 1.66533e-16 
2027  0 0.140028 0.170414 0.140028 0.140028 0.140028 0.140028 1.66533e-16 
2028  0 0.140028 0.170414 0.140028 0.140028 0.140028 0.140028 1.66533e-16 
2029  0 0.140028 0.170414 0.140028 0.140028 0.140028 0.140028 1.66533e-16 
2030  0 0.140028 0.170414 0.140028 0.140028 0.140028 0.140028 1.66533e-16 
2031  0 0.140028 0.170414 0.140028 0.140028 0.140028 0.140028 1.66533e-16 
2032  0 0.140028 0.170414 0.140028 0.140028 0.140028 0.140028 1.66533e-16 
2033  0 0.140028 0.170414 0.140028 0.140028 0.139974 0.140028 0.000532442 
2034  0 0.140028 0.170414 0.138308 0.140028 0.139748 0.140028 0.00130669 

Total_Biomassbsai_akp
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2021 1.26084e+06 335953 310852 429307 429307 429307 429307 7.567e-10 
2022 1.26084e+06 335953 310852 438487 442908 443769 450813 4152.52 
2023 1.26084e+06 335953 310852 452537 461350 462892 475033 7227.1 
2024 1.26084e+06 335953 310852 459086 470958 473125 490333 10310.4 
2025 1.26084e+06 335953 310852 462883 479557 481959 504859 14204.9 
2026 1.26084e+06 335953 310852 443432 466271 468882 495539 17783.2 
2027 1.26084e+06 335953 310852 422705 453047 455985 486904 21773 
2028 1.26084e+06 335953 310852 400693 441158 441953 476836 24765.4 
2029 1.26084e+06 335953 310852 382591 424649 427339 465770 27259.3 
2030 1.26084e+06 335953 310852 367078 412170 414010 464131 29696.5 
2031 1.26084e+06 335953 310852 352393 399709 401580 448178 30470.2 
2032 1.26084e+06 335953 310852 343992 389618 391068 438372 30928.8 
2033 1.26084e+06 335953 310852 335230 379097 382227 434987 31270.2 
2034 1.26084e+06 335953 310852 325093 370478 374148 429592 31833.2 
Alternative 2 Alternative  Stock: bsai_akp
Catch bsai_akp
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2021  0 25293.4 26616.5 15862 15862 15862 15862 1.45519e-11 
2022  0 25293.4 26616.5 11253 11253 11253 11253 0.000104605 
2023  0 25293.4 26616.5 18054 18054 18054 18054 0.000103571 
2024  0 25293.4 26616.5 18054 18054 18054 18054 5.18128e-05 
2025  0 25293.4 26616.5 37393.3 37540 37559.7 37770.8 123.966 
2026  0 25293.4 26616.5 37369.6 37681.3 37727.9 38180.2 261.226 
2027  0 25293.4 26616.5 37004.9 37608.3 37700.7 38598.7 507.576 
2028  0 25293.4 26616.5 36074.2 37119 37257.8 38687.2 865.347 
2029  0 25293.4 26616.5 34595.9 36139.6 36352.1 38321.8 1275.56 
2030  0 25293.4 26616.5 32667.6 34920.2 35108 37530.6 1659.93 
2031  0 25293.4 26616.5 30706.4 33553.4 33738.7 36503.7 1977.68 
2032  0 25293.4 26616.5 28741.9 32260.6 32428 35615.4 2233.89 
2033  0 25293.4 26616.5 27179.4 31207.5 31264.4 34894.8 2455.86 
2034  0 25293.4 26616.5 25716.4 30170.3 30251.3 34080.2 2662.59 

Spawning_Biomass bsai_akp
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2021 286587 114635 100306 143363 143363 143363 143363 2.03727e-10 
2022 286587 114635 100306 143424 143424 143425 143425 0.351945 
2023 286587 114635 100306 149674 149716 149724 149792 39.6812 
2024 286587 114635 100306 157881 158053 158087 158311 147.585 
2025 286587 114635 100306 166252 166733 166827 167531 442.192 
2026 286587 114635 100306 166843 168124 168338 170255 1130.48 
2027 286587 114635 100306 165251 168018 168434 172464 2327.59 
2028 286587 114635 100306 160440 165288 166108 173181 4167.29 
2029 286587 114635 100306 152894 160178 161264 170950 6232.51 
2030 286587 114635 100306 143233 154098 154914 166422 8028.24 
2031 286587 114635 100306 133708 147523 148228 161070 9460.31 
2032 286587 114635 100306 124817 141104 142114 157494 10563.7 
2033 286587 114635 100306 117935 136650 136955 152964 11431.2 
2034 286587 114635 100306 113298 131623 132749 150894 11947.7 

Fishing_mortalitybsai_akp
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2021  0 0.140028 0.170414 0.0651529 0.0651529 0.0651529 0.0651529 9.71445e-17 
2022  0 0.140028 0.170414 0.0462118 0.0462342 0.0462319 0.0462463 1.143e-05 
2023  0 0.140028 0.170414 0.0721877 0.0722838 0.0722739 0.0723358 4.66978e-05 
2024  0 0.140028 0.170414 0.0691094 0.0693148 0.0693007 0.0694348 0.000103846 
2025  0 0.140028 0.170414 0.140028 0.140028 0.140028 0.140028 1.66533e-16 
2026  0 0.140028 0.170414 0.140028 0.140028 0.140028 0.140028 1.66533e-16 
2027  0 0.140028 0.170414 0.140028 0.140028 0.140028 0.140028 1.66533e-16 
2028  0 0.140028 0.170414 0.140028 0.140028 0.140028 0.140028 1.66533e-16 
2029  0 0.140028 0.170414 0.140028 0.140028 0.140028 0.140028 1.66533e-16 
2030  0 0.140028 0.170414 0.140028 0.140028 0.140028 0.140028 1.66533e-16 
2031  0 0.140028 0.170414 0.140028 0.140028 0.140028 0.140028 1.66533e-16 
2032  0 0.140028 0.170414 0.140028 0.140028 0.140028 0.140028 1.66533e-16 
2033  0 0.140028 0.170414 0.140028 0.140028 0.139974 0.140028 0.000532442 
2034  0 0.140028 0.170414 0.138308 0.140028 0.139748 0.140028 0.00130669 

Total_Biomassbsai_akp
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2021 1.26084e+06 335953 310852 429307 429307 429307 429307 7.567e-10 
2022 1.26084e+06 335953 310852 438487 442908 443769 450813 4152.52 
2023 1.26084e+06 335953 310852 452537 461350 462892 475033 7227.1 
2024 1.26084e+06 335953 310852 459086 470958 473125 490333 10310.4 
2025 1.26084e+06 335953 310852 462883 479557 481959 504859 14204.9 
2026 1.26084e+06 335953 310852 443432 466271 468882 495539 17783.2 
2027 1.26084e+06 335953 310852 422705 453047 455985 486904 21773 
2028 1.26084e+06 335953 310852 400693 441158 441953 476836 24765.4 
2029 1.26084e+06 335953 310852 382591 424649 427339 465770 27259.3 
2030 1.26084e+06 335953 310852 367078 412170 414010 464131 29696.5 
2031 1.26084e+06 335953 310852 352393 399709 401580 448178 30470.2 
2032 1.26084e+06 335953 310852 343992 389618 391068 438372 30928.8 
2033 1.26084e+06 335953 310852 335230 379097 382227 434987 31270.2 
2034 1.26084e+06 335953 310852 325093 370478 374148 429592 31833.2 
Alternative 3 Alternative  Stock: bsai_akp
Catch bsai_akp
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2021  0 25293.4 26616.5 15862 15862 15862 15862 1.45519e-11 
2022  0 25293.4 26616.5 11253 11253 11253 11253 0.000104605 
2023  0 25293.4 26616.5 18054 18054 18054 18054 0.000103571 
2024  0 25293.4 26616.5 18054 18054 18054 18054 5.18128e-05 
2025  0 25293.4 26616.5 13284.2 13334.7 13341.5 13414.2 42.6995 
2026  0 25293.4 26616.5 14214.4 14323.1 14339 14496 90.8994 
2027  0 25293.4 26616.5 15006.1 15219 15251.8 15572.2 179.57 
2028  0 25293.4 26616.5 15546 15931.9 15978.1 16504.6 314.351 
2029  0 25293.4 26616.5 15823.3 16383.6 16470.3 17221.3 480.24 
2030  0 25293.4 26616.5 15815.1 16680.4 16740.2 17712.5 650.744 
2031  0 25293.4 26616.5 15657.5 16764.2 16846.1 18079.2 806.869 
2032  0 25293.4 26616.5 15334.4 16804.6 16854.1 18113 944.705 
2033  0 25293.4 26616.5 15024.9 16719.9 16810.8 18543.7 1062.6 
2034  0 25293.4 26616.5 14850.4 16688.7 16742.7 18470.2 1155.88 

Spawning_Biomass bsai_akp
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2021 286587 114635 100306 143363 143363 143363 143363 2.03727e-10 
2022 286587 114635 100306 143424 143424 143425 143425 0.351945 
2023 286587 114635 100306 149674 149716 149724 149792 39.6812 
2024 286587 114635 100306 157881 158053 158087 158311 147.585 
2025 286587 114635 100306 169402 169883 169978 170684 443.301 
2026 286587 114635 100306 182148 183443 183660 185600 1143.37 
2027 286587 114635 100306 192449 195291 195709 199824 2389.19 
2028 286587 114635 100306 198717 203871 204687 212180 4387.19 
2029 286587 114635 100306 200879 208809 210012 220812 6795.03 
2030 286587 114635 100306 199476 211326 212311 225706 9109.87 
2031 286587 114635 100306 196114 211604 212588 229200 11153.9 
2032 286587 114635 100306 190940 211092 211869 228955 12877.8 
2033 286587 114635 100306 186780 209692 210760 233138 14352.1 
2034 286587 114635 100306 184322 208921 209530 231504 15468.4 

Fishing_mortalitybsai_akp
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2021  0 0.140028 0.170414 0.0651529 0.0651529 0.0651529 0.0651529 9.71445e-17 
2022  0 0.140028 0.170414 0.0462118 0.0462342 0.0462319 0.0462463 1.143e-05 
2023  0 0.140028 0.170414 0.0721877 0.0722838 0.0722739 0.0723358 4.66978e-05 
2024  0 0.140028 0.170414 0.0691094 0.0693148 0.0693007 0.0694348 0.000103846 
2025  0 0.140028 0.170414 0.048 0.048 0.048 0.048 3.46945e-17 
2026  0 0.140028 0.170414 0.048 0.048 0.048 0.048 3.46945e-17 
2027  0 0.140028 0.170414 0.048 0.048 0.048 0.048 3.46945e-17 
2028  0 0.140028 0.170414 0.048 0.048 0.048 0.048 3.46945e-17 
2029  0 0.140028 0.170414 0.048 0.048 0.048 0.048 3.46945e-17 
2030  0 0.140028 0.170414 0.048 0.048 0.048 0.048 3.46945e-17 
2031  0 0.140028 0.170414 0.048 0.048 0.048 0.048 3.46945e-17 
2032  0 0.140028 0.170414 0.048 0.048 0.048 0.048 3.46945e-17 
2033  0 0.140028 0.170414 0.048 0.048 0.048 0.048 3.46945e-17 
2034  0 0.140028 0.170414 0.048 0.048 0.048 0.048 3.46945e-17 

Total_Biomassbsai_akp
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2021 1.26084e+06 335953 310852 429307 429307 429307 429307 7.567e-10 
2022 1.26084e+06 335953 310852 438487 442908 443769 450813 4152.52 
2023 1.26084e+06 335953 310852 452537 461350 462892 475033 7227.1 
2024 1.26084e+06 335953 310852 459086 470958 473125 490333 10310.4 
2025 1.26084e+06 335953 310852 462883 479557 481959 504859 14204.9 
2026 1.26084e+06 335953 310852 466142 488971 491672 518520 17870.9 
2027 1.26084e+06 335953 310852 466296 496904 499843 531316 22024.3 
2028 1.26084e+06 335953 310852 463025 504001 504922 539627 25294 
2029 1.26084e+06 335953 310852 460856 505551 507180 547953 28204.3 
2030 1.26084e+06 335953 310852 458632 507561 508246 562400 31233.8 
2031 1.26084e+06 335953 310852 454464 506603 507655 557392 32684.8 
2032 1.26084e+06 335953 310852 453570 503574 506603 559887 33901.9 
2033 1.26084e+06 335953 310852 450197 505436 505108 562011 35005 
2034 1.26084e+06 335953 310852 449325 500309 502612 561462 36327.1 
Alternative 4 Alternative  Stock: bsai_akp
Catch bsai_akp
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2021  0 25293.4 26616.5 15862 15862 15862 15862 1.45519e-11 
2022  0 25293.4 26616.5 11253 11253 11253 11253 0.000104605 
2023  0 25293.4 26616.5 18054 18054 18054 18054 0.000103571 
2024  0 25293.4 26616.5 18054 18054 18054 18054 5.18128e-05 
2025  0 25293.4 26616.5 18032.2 18101.2 18110.4 18209.7 58.3072 
2026  0 25293.4 26616.5 19042.6 19190.7 19212.5 19426.5 123.882 
2027  0 25293.4 26616.5 19854.6 20144 20188.5 20623.1 243.95 
2028  0 25293.4 26616.5 20324.8 20844.8 20908.4 21618.2 424.881 
2029  0 25293.4 26616.5 20445.3 21201.3 21317.3 22323 644.601 
2030  0 25293.4 26616.5 20203.2 21360.7 21443.1 22732.2 866.514 
2031  0 25293.4 26616.5 19789.9 21268.5 21372.6 22975.1 1065.78 
2032  0 25293.4 26616.5 19191.4 21129.6 21198.7 22836.9 1238.54 
2033  0 25293.4 26616.5 18656.2 20873.6 20984.3 23205.2 1383.53 
2034  0 25293.4 26616.5 18330.3 20705.2 20762.5 22948.8 1494.83 

Spawning_Biomass bsai_akp
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2021 286587 114635 100306 143363 143363 143363 143363 2.03727e-10 
2022 286587 114635 100306 143424 143424 143425 143425 0.351945 
2023 286587 114635 100306 149674 149716 149724 149792 39.6812 
2024 286587 114635 100306 157881 158053 158087 158311 147.585 
2025 286587 114635 100306 168794 169276 169370 170076 443.088 
2026 286587 114635 100306 179103 180395 180611 182547 1140.88 
2027 286587 114635 100306 186874 189702 190120 194218 2377.23 
2028 286587 114635 100306 190646 195757 196557 203952 4344.04 
2029 286587 114635 100306 190498 198281 199460 209961 6682.68 
2030 286587 114635 100306 186958 198776 199563 212572 8888.86 
2031 286587 114635 100306 181861 197029 197936 213748 10799 
2032 286587 114635 100306 175449 194935 195613 211925 12380.6 
2033 286587 114635 100306 170272 192488 193184 214166 13711.2 
2034 286587 114635 100306 167125 190170 190878 211960 14684.9 

Fishing_mortalitybsai_akp
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2021  0 0.140028 0.170414 0.0651529 0.0651529 0.0651529 0.0651529 9.71445e-17 
2022  0 0.140028 0.170414 0.0462118 0.0462342 0.0462319 0.0462463 1.143e-05 
2023  0 0.140028 0.170414 0.0721877 0.0722838 0.0722739 0.0723358 4.66978e-05 
2024  0 0.140028 0.170414 0.0691094 0.0693148 0.0693007 0.0694348 0.000103846 
2025  0 0.140028 0.170414 0.0656059 0.0656059 0.0656059 0.0656059 1.38778e-16 
2026  0 0.140028 0.170414 0.0656059 0.0656059 0.0656059 0.0656059 1.38778e-16 
2027  0 0.140028 0.170414 0.0656059 0.0656059 0.0656059 0.0656059 1.38778e-16 
2028  0 0.140028 0.170414 0.0656059 0.0656059 0.0656059 0.0656059 1.38778e-16 
2029  0 0.140028 0.170414 0.0656059 0.0656059 0.0656059 0.0656059 1.38778e-16 
2030  0 0.140028 0.170414 0.0656059 0.0656059 0.0656059 0.0656059 1.38778e-16 
2031  0 0.140028 0.170414 0.0656059 0.0656059 0.0656059 0.0656059 1.38778e-16 
2032  0 0.140028 0.170414 0.0656059 0.0656059 0.0656059 0.0656059 1.38778e-16 
2033  0 0.140028 0.170414 0.0656059 0.0656059 0.0656059 0.0656059 1.38778e-16 
2034  0 0.140028 0.170414 0.0656059 0.0656059 0.0656059 0.0656059 1.38778e-16 

Total_Biomassbsai_akp
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2021 1.26084e+06 335953 310852 429307 429307 429307 429307 7.567e-10 
2022 1.26084e+06 335953 310852 438487 442908 443769 450813 4152.52 
2023 1.26084e+06 335953 310852 452537 461350 462892 475033 7227.1 
2024 1.26084e+06 335953 310852 459086 470958 473125 490333 10310.4 
2025 1.26084e+06 335953 310852 462883 479557 481959 504859 14204.9 
2026 1.26084e+06 335953 310852 461670 484501 487185 513996 17854.1 
2027 1.26084e+06 335953 310852 457471 488028 490966 522332 21975.8 
2028 1.26084e+06 335953 310852 450058 490935 491831 526573 25190.8 
2029 1.26084e+06 335953 310852 444130 488052 490145 530459 28016.8 
2030 1.26084e+06 335953 310852 438554 486750 487628 540979 30922.6 
2031 1.26084e+06 335953 310852 431473 482564 483881 533305 32225.4 
2032 1.26084e+06 335953 310852 428260 477136 480108 532080 33269.5 
2033 1.26084e+06 335953 310852 423063 476260 476318 532568 34189.9 
2034 1.26084e+06 335953 310852 419088 469168 471911 530109 35323 
Alternative 5 Alternative  Stock: bsai_akp
Catch bsai_akp
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2021  0 25293.4 26616.5 15862 15862 15862 15862 1.45519e-11 
2022  0 25293.4 26616.5 11253 11253 11253 11253 0.000104605 
2023  0 25293.4 26616.5 18054 18054 18054 18054 0.000103571 
2024  0 25293.4 26616.5 18054 18054 18054 18054 5.18128e-05 
2025  0 25293.4 26616.5 0 0 0 0 0 
2026  0 25293.4 26616.5 0 0 0 0 0 
2027  0 25293.4 26616.5 0 0 0 0 0 
2028  0 25293.4 26616.5 0 0 0 0 0 
2029  0 25293.4 26616.5 0 0 0 0 0 
2030  0 25293.4 26616.5 0 0 0 0 0 
2031  0 25293.4 26616.5 0 0 0 0 0 
2032  0 25293.4 26616.5 0 0 0 0 0 
2033  0 25293.4 26616.5 0 0 0 0 0 
2034  0 25293.4 26616.5 0 0 0 0 0 

Spawning_Biomass bsai_akp
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2021 286587 114635 100306 143363 143363 143363 143363 2.03727e-10 
2022 286587 114635 100306 143424 143424 143425 143425 0.351945 
2023 286587 114635 100306 149674 149716 149724 149792 39.6812 
2024 286587 114635 100306 157881 158053 158087 158311 147.585 
2025 286587 114635 100306 171070 171552 171647 172353 443.884 
2026 286587 114635 100306 190750 192050 192270 194222 1150.21 
2027 286587 114635 100306 208627 211509 211928 216088 2422.21 
2028 286587 114635 100306 222774 228046 228908 236674 4507.52 
2029 286587 114635 100306 232659 241007 242275 253897 7113.37 
2030 286587 114635 100306 238808 250944 252304 266815 9749.41 
2031 286587 114635 100306 242096 258515 259728 278737 12205.6 
2032 286587 114635 100306 242544 264682 265467 284930 14387.5 
2033 286587 114635 100306 242866 268715 270102 296068 16343.7 
2034 286587 114635 100306 244224 273171 273938 301095 17955.3 

Fishing_mortalitybsai_akp
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2021  0 0.140028 0.170414 0.0651529 0.0651529 0.0651529 0.0651529 9.71445e-17 
2022  0 0.140028 0.170414 0.0462118 0.0462342 0.0462319 0.0462463 1.143e-05 
2023  0 0.140028 0.170414 0.0721877 0.0722838 0.0722739 0.0723358 4.66978e-05 
2024  0 0.140028 0.170414 0.0691094 0.0693148 0.0693007 0.0694348 0.000103846 
2025  0 0.140028 0.170414 0 0 0 0 0 
2026  0 0.140028 0.170414 0 0 0 0 0 
2027  0 0.140028 0.170414 0 0 0 0 0 
2028  0 0.140028 0.170414 0 0 0 0 0 
2029  0 0.140028 0.170414 0 0 0 0 0 
2030  0 0.140028 0.170414 0 0 0 0 0 
2031  0 0.140028 0.170414 0 0 0 0 0 
2032  0 0.140028 0.170414 0 0 0 0 0 
2033  0 0.140028 0.170414 0 0 0 0 0 
2034  0 0.140028 0.170414 0 0 0 0 0 

Total_Biomassbsai_akp
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2021 1.26084e+06 335953 310852 429307 429307 429307 429307 7.567e-10 
2022 1.26084e+06 335953 310852 438487 442908 443769 450813 4152.52 
2023 1.26084e+06 335953 310852 452537 461350 462892 475033 7227.1 
2024 1.26084e+06 335953 310852 459086 470958 473125 490333 10310.4 
2025 1.26084e+06 335953 310852 462883 479557 481959 504859 14204.9 
2026 1.26084e+06 335953 310852 478650 501474 504223 531171 17917 
2027 1.26084e+06 335953 310852 491623 522371 525311 557078 22157.9 
2028 1.26084e+06 335953 310852 501200 542447 543436 578040 25580.6 
2029 1.26084e+06 335953 310852 511386 557549 558569 600622 28732.8 
2030 1.26084e+06 335953 310852 520879 571603 572011 628440 32127.6 
2031 1.26084e+06 335953 310852 527589 582404 583014 635018 34035 
2032 1.26084e+06 335953 310852 536058 590667 592627 647962 35807.5 
2033 1.26084e+06 335953 310852 540973 599636 600785 663188 37525.2 
2034 1.26084e+06 335953 310852 548233 605696 606941 672651 39511.1 
Alternative 6 Alternative  Stock: bsai_akp
Catch bsai_akp
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2021  0 25293.4 26616.5 15862 15862 15862 15862 1.45519e-11 
2022  0 25293.4 26616.5 39412.8 39423.5 39425.6 39442.7 10.0513 
2023  0 25293.4 26616.5 37220.1 37249.6 37255.7 37299.5 26.2976 
2024  0 25293.4 26616.5 36550.3 36627.6 36638.1 36741.1 62.5649 
2025  0 25293.4 26616.5 36707 36877.7 36901.3 37147.4 144.483 
2026  0 25293.4 26616.5 36973 37341.5 37398.3 37937 309.838 
2027  0 25293.4 26616.5 36841.9 37560.8 37670.5 38731.9 603.769 
2028  0 25293.4 26616.5 36048.7 37274.2 37445.7 39124.8 1024.21 
2029  0 25293.4 26616.5 34584.2 36414.4 36662.1 38957.9 1495.55 
2030  0 25293.4 26616.5 32619.2 35244.2 35471.9 38259.2 1942.64 
2031  0 25293.4 26616.5 29564.1 33968.4 34043 37210.1 2485.56 
2032  0 25293.4 26616.5 26256.1 32637.4 32479.5 36720.7 3154.86 
2033  0 25293.4 26616.5 24216.7 31776.7 31063 35758.7 3613.25 
2034  0 25293.4 26616.5 23384.6 29888.7 29919.8 35256 3824.4 

Spawning_Biomass bsai_akp
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2021 286587 114635 100306 143363 143363 143363 143363 2.03727e-10 
2022 286587 114635 100306 139656 139656 139656 139656 1.25695e-05 
2023 286587 114635 100306 133433 133472 133480 133543 36.9662 
2024 286587 114635 100306 132852 133011 133043 133252 137.263 
2025 286587 114635 100306 135147 135604 135694 136363 420.896 
2026 286587 114635 100306 136786 138038 138246 140119 1104.26 
2027 286587 114635 100306 136384 139093 139507 143474 2282.51 
2028 286587 114635 100306 132868 137584 138399 145355 4066.93 
2029 286587 114635 100306 126639 133759 134801 144116 6025.49 
2030 286587 114635 100306 118555 128887 129731 140614 7673.61 
2031 286587 114635 100306 110584 123847 124369 136056 8917.77 
2032 286587 114635 100306 104191 118877 119632 134688 9729.98 
2033 286587 114635 100306 100122 114774 115932 130616 10174.5 
2034 286587 114635 100306 98627.9 111750 113215 129538 10227.5 

Fishing_mortalitybsai_akp
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2021  0 0.140028 0.170414 0.0651529 0.0651529 0.0651529 0.0651529 9.71445e-17 
2022  0 0.140028 0.170414 0.170414 0.170414 0.170414 0.170414 4.20237e-10 
2023  0 0.140028 0.170414 0.170414 0.170414 0.170414 0.170414 4.1022e-10 
2024  0 0.140028 0.170414 0.170414 0.170414 0.170414 0.170414 1.39279e-10 
2025  0 0.140028 0.170414 0.170414 0.170414 0.170414 0.170414 8.32667e-17 
2026  0 0.140028 0.170414 0.170414 0.170414 0.170414 0.170414 8.32667e-17 
2027  0 0.140028 0.170414 0.170414 0.170414 0.170414 0.170414 8.32667e-17 
2028  0 0.140028 0.170414 0.170414 0.170414 0.170414 0.170414 8.32667e-17 
2029  0 0.140028 0.170414 0.170414 0.170414 0.170414 0.170414 8.32667e-17 
2030  0 0.140028 0.170414 0.170414 0.170414 0.170371 0.170414 0.000418347 
2031  0 0.140028 0.170414 0.164075 0.170414 0.169737 0.170414 0.00239663 
2032  0 0.140028 0.170414 0.154071 0.170414 0.167729 0.170414 0.00523267 
2033  0 0.140028 0.170414 0.147704 0.170414 0.165216 0.170414 0.00730628 
2034  0 0.140028 0.170414 0.145366 0.165901 0.1629 0.170414 0.00849197 

Total_Biomassbsai_akp
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2021 1.26084e+06 335953 310852 429307 429307 429307 429307 7.567e-10 
2022 1.26084e+06 335953 310852 438487 442908 443769 450813 4152.52 
2023 1.26084e+06 335953 310852 426506 435309 436843 448973 7216.54 
2024 1.26084e+06 335953 310852 416502 428301 430476 447598 10271.2 
2025 1.26084e+06 335953 310852 405067 421581 423944 446640 14098.2 
2026 1.26084e+06 335953 310852 388958 411829 414298 440642 17650.2 
2027 1.26084e+06 335953 310852 371421 401691 404528 435031 21597.7 
2028 1.26084e+06 335953 310852 352362 392606 393331 428333 24516.2 
2029 1.26084e+06 335953 310852 337159 378607 381292 418798 26900.3 
2030 1.26084e+06 335953 310852 324342 368122 370362 419072 29181.9 
2031 1.26084e+06 335953 310852 312584 358051 360211 404977 29779.7 
2032 1.26084e+06 335953 310852 308175 350940 351934 398894 29922.9 
