Stock Alt Year Catch ABC OFL SSB TotBiom
ai20 1 2021 1.656 51.1964 61.8014 89.8293 292.783
ai20 1 2022 2.243 50.7522 61.2636 89.5163 308.525
ai20 1 2023 50.8244 50.8244 61.3788 87.6499 330.375
ai20 1 2024 41.0696 41.0696 49.4662 75.8024 312.524
ai20 1 2025 34.8778 34.8778 42.1949 71.4414 310.031
ai20 1 2026 34.9289 34.9289 42.3431 72.5466 316.753
ai20 1 2027 36.8133 36.8133 44.6459 75.0318 324.219
ai20 1 2028 38.605 38.605 46.8708 77.2441 328.921
ai20 1 2029 39.6883 39.6883 48.2411 78.6723 331.588
ai20 1 2030 40.379 40.379 49.0446 79.3815 331.165
ai20 1 2031 40.5143 40.5143 49.2195 79.488 329.608
ai20 1 2032 40.3595 40.3595 49.0697 79.3684 328.118
ai20 1 2033 40.066 40.066 48.6425 78.7239 326.685
ai20 1 2034 39.6725 39.6725 48.1511 77.9127 326.623
ai20 2 2021 1.656 0.0511529 61.8014 89.8293 292.783
ai20 2 2022 2.243 0.0505464 61.2636 89.5163 308.525
ai20 2 2023 50.8244 0.0502411 61.3788 87.6499 330.375
ai20 2 2024 41.0696 0.0394257 49.4662 75.8024 312.524
ai20 2 2025 34.8778 0.0280923 42.1949 71.4414 310.031
ai20 2 2026 34.9289 0.0239317 42.3431 72.5466 316.753
ai20 2 2027 36.8133 0.0283078 44.6459 75.0318 324.219
ai20 2 2028 38.605 0.0379871 46.8708 77.2441 328.921
ai20 2 2029 39.6883 0.0447328 48.2411 78.6723 331.588
ai20 2 2030 40.379 0.0503067 49.0446 79.3815 331.165
ai20 2 2031 40.5143 0.0540691 49.2195 79.488 329.608
ai20 2 2032 40.3595 0.055757 49.0697 79.3684 328.118
ai20 2 2033 40.066 0.0542508 48.6425 78.7239 326.685
ai20 2 2034 39.6725 0.0510661 48.1511 77.9127 326.623
ai20 3 2021 1.656 51.1964 61.8014 89.8293 292.783
ai20 3 2022 2.243 50.7522 61.2636 89.5163 308.525
ai20 3 2023 3.79534 50.8244 61.3788 91.3188 330.375
ai20 3 2024 3.869 52.0338 62.9081 96.5377 355.704
ai20 3 2025 4.11654 55.5548 67.2227 103.52 382.493
ai20 3 2026 4.52951 61.1463 73.9899 112.668 409.082
ai20 3 2027 4.9709 67.0283 81.0827 122.373 433.566
ai20 3 2028 5.41123 72.777 87.9982 131.387 453.891
ai20 3 2029 5.77638 77.5458 93.7328 139.367 470.988
ai20 3 2030 6.07052 81.3908 98.3526 146.096 483.486
ai20 3 2031 6.29655 84.3314 101.881 151.332 492.98
ai20 3 2032 6.46148 86.4956 104.479 155.351 500.406
ai20 3 2033 6.57756 88.0051 106.289 157.872 505.804
ai20 3 2034 6.65432 89.0063 107.486 159.341 510.698
ai20 4 2021 1.656 51.1964 61.8014 89.8293 292.783
ai20 4 2022 2.243 50.7522 61.2636 89.5163 308.525
ai20 4 2023 23.9975 50.8244 61.3788 89.8314 330.375
ai20 4 2024 22.4313 47.6667 57.6482 87.4594 337.162
ai20 4 2025 22.3762 47.3651 57.2361 88.3695 349.148
ai20 4 2026 23.5183 48.9256 59.1783 92.2631 363.163
ai20 4 2027 24.9445 51.7103 62.5872 97.0122 376.144
ai20 4 2028 26.4045 54.7172 66.2141 101.381 385.934
ai20 4 2029 27.4935 56.975 68.9338 104.903 393.254
ai20 4 2030 28.2157 58.585 70.8987 107.467 396.809
ai20 4 2031 28.6633 59.5693 72.0988 109.082 398.532
ai20 4 2032 28.8883 60.0757 72.7153 110.078 399.457
ai20 4 2033 28.9984 60.2539 72.8835 110.158 399.603
ai20 4 2034 28.9603 60.1821 72.7949 109.736 400.376
ai20 5 2021 1.656 51.1964 61.8014 89.8293 292.783
ai20 5 2022 2.243 50.7522 61.2636 89.5163 308.525
