Stock Alt Year Catch ABC OFL SSB TotBiom
fm_projection_model_output 1 2023 40.76 66.9576 81.3974 260.109 1407.71
fm_projection_model_output 1 2024 77.1973 77.1973 93.9103 280.758 1527.05
fm_projection_model_output 1 2025 87.9478 87.9478 107.028 303.608 1588.58
fm_projection_model_output 1 2026 101.04 101.04 122.967 339.319 1565.06
fm_projection_model_output 1 2027 114.108 114.108 138.799 392.071 1470.22
fm_projection_model_output 1 2028 121.544 121.544 147.692 452.135 1351.62
fm_projection_model_output 1 2029 116.982 116.982 141.99 462.198 1195.36
fm_projection_model_output 1 2030 105.992 105.992 128.545 434.347 1073.62
fm_projection_model_output 1 2031 91.2784 91.2784 110.668 393.525 965.227
fm_projection_model_output 1 2032 77.7809 77.7809 94.3096 344.452 868.799
fm_projection_model_output 1 2033 68.3992 68.3992 82.9546 301.226 803.27
fm_projection_model_output 1 2034 61.5849 61.5849 74.7094 262.775 746.057
fm_projection_model_output 1 2035 56.3509 56.3509 68.3748 231.899 700.219
fm_projection_model_output 2 2023 40.76 66.9576 81.3974 260.109 1407.71
fm_projection_model_output 2 2024 77.1973 77.1973 93.9103 280.758 1527.05
fm_projection_model_output 2 2025 87.9478 87.9478 107.028 303.608 1588.58
fm_projection_model_output 2 2026 101.04 101.04 122.967 339.319 1565.06
fm_projection_model_output 2 2027 114.108 114.108 138.799 392.071 1470.22
fm_projection_model_output 2 2028 121.544 121.544 147.692 452.135 1351.62
fm_projection_model_output 2 2029 116.982 116.982 141.99 462.198 1195.36
fm_projection_model_output 2 2030 105.992 105.992 128.545 434.347 1073.62
fm_projection_model_output 2 2031 91.2784 91.2784 110.668 393.525 965.227
fm_projection_model_output 2 2032 77.7809 77.7809 94.3096 344.452 868.799
fm_projection_model_output 2 2033 68.3992 68.3992 82.9546 301.226 803.27
fm_projection_model_output 2 2034 61.5849 61.5849 74.7094 262.775 746.057
fm_projection_model_output 2 2035 56.3509 56.3509 68.3748 231.899 700.219
fm_projection_model_output 3 2023 40.76 66.9576 81.3974 260.109 1407.71
fm_projection_model_output 3 2024 29.7223 77.1973 93.9103 282.943 1527.05
fm_projection_model_output 3 2025 36.1018 93.8058 114.131 330.123 1639.9
fm_projection_model_output 3 2026 43.5136 113.027 137.499 390.094 1666.01
fm_projection_model_output 3 2027 51.1248 132.582 161.191 468.537 1620.97
fm_projection_model_output 3 2028 56.789 146.872 178.384 557.649 1551.94
fm_projection_model_output 3 2029 57.6159 148.575 180.258 598.579 1436.96
fm_projection_model_output 3 2030 55.5112 142.826 173.142 597.716 1349.25
fm_projection_model_output 3 2031 50.8195 130.614 158.276 577.862 1259.7
fm_projection_model_output 3 2032 45.6801 117.373 142.219 539.299 1166.65
fm_projection_model_output 3 2033 41.9454 107.799 130.628 498.931 1103.6
fm_projection_model_output 3 2034 38.9403 100.103 121.314 454.838 1037.23
fm_projection_model_output 3 2035 36.3116 93.3737 113.172 413.575 975.756
fm_projection_model_output 4 2023 40.76 66.9576 81.3974 260.109 1407.71
fm_projection_model_output 4 2024 36.0175 77.1973 93.9103 282.661 1527.05
fm_projection_model_output 4 2025 43.3838 93.0257 113.185 326.566 1633.08
fm_projection_model_output 4 2026 51.9542 111.377 135.499 383.032 1652.18
fm_projection_model_output 4 2027 60.7103 129.967 158.022 457.567 1599.75
fm_projection_model_output 4 2028 67.0515 143.202 173.938 542.129 1523.03
fm_projection_model_output 4 2029 67.5453 143.887 174.581 578.059 1401.13
fm_projection_model_output 4 2030 64.54 137.216 166.35 572.549 1307.24
fm_projection_model_output 4 2031 58.5854 124.442 150.808 548.701 1213.5
fm_projection_model_output 4 2032 52.2496 110.963 134.462 507.539 1118.48
fm_projection_model_output 4 2033 47.6526 101.223 122.671 465.682 1053.57
fm_projection_model_output 4 2034 43.9993 93.4891 113.312 421.5 987.288
fm_projection_model_output 4 2035 40.8631 86.8516 105.281 381.06 927.185
fm_projection_model_output 5 2023 40.76 66.9576 81.3974 260.109 1407.71
fm_projection_model_output 5 2024 0 77.1973 93.9103 284.236 1527.05
fm_projection_model_output 5 2025 0 97.5021 118.613 347.082 1672.09
fm_projection_model_output 5 2026 0 121.075 147.255 424.842 1733.16
