Stock Alt Year Catch ABC OFL SSB TotBiom
Rougheye 1 2025 570.887 652.063 766.202 3729.47 28313.7
Rougheye 1 2026 711.939 711.939 836.494 3943.17 28813.8
Rougheye 1 2027 758.388 758.388 890.986 4160.38 29055.1
Rougheye 1 2028 791.132 791.132 929.383 4393.38 29157.1
Rougheye 1 2029 811.526 811.526 953.288 4641.61 29144.1
Rougheye 1 2030 821.84 821.84 965.366 4903.02 29018.5
Rougheye 1 2031 824.518 824.518 968.487 5174.95 28806.7
Rougheye 1 2032 821.666 821.666 965.122 5453.29 28523.9
Rougheye 1 2033 815.004 815.004 957.288 5731.99 28183.7
Rougheye 1 2034 805.489 805.489 946.108 6001.56 27796.9
Rougheye 1 2035 793.893 793.893 932.485 6252.5 27369.9
Rougheye 1 2036 780.873 780.873 917.189 6476.64 26918
Rougheye 1 2037 766.378 766.378 900.163 6662.3 26440.4
Rougheye 2 2025 570.887 652.063 766.202 3729.47 28313.7
Rougheye 2 2026 641.686 711.939 836.494 3945.35 28813.8
Rougheye 2 2027 685.565 760.581 893.563 4176.33 29127.9
Rougheye 2 2028 717.295 795.748 934.805 4424.64 29305.8
Rougheye 2 2029 737.992 818.683 961.694 4689.86 29370
Rougheye 2 2030 749.609 831.552 976.773 4970.07 29320.7
Rougheye 2 2031 754.285 836.728 982.828 5262.66 29182.9
Rougheye 2 2032 753.878 836.268 982.273 5563.54 28971.1
Rougheye 2 2033 749.911 831.864 977.09 5866.55 28698
Rougheye 2 2034 743.23 824.45 968.377 6161.91 28373.6
Rougheye 2 2035 734.524 814.79 957.028 6439.72 28004.4
Rougheye 2 2036 724.388 803.546 943.817 6691.32 27605.5
Rougheye 2 2037 712.765 790.652 928.672 6904.31 27175.7
Rougheye 3 2025 570.887 652.063 766.202 3729.47 28313.7
Rougheye 3 2026 623.344 711.939 836.494 3945.92 28813.8
Rougheye 3 2027 666.478 761.154 894.235 4180.5 29147
Rougheye 3 2028 697.866 796.956 936.224 4432.82 29344.8
Rougheye 3 2029 718.563 820.559 963.898 4702.52 29429.2
Rougheye 3 2030 730.443 834.103 979.769 4987.7 29400
Rougheye 3 2031 735.57 839.941 986.602 5285.77 29281.9
Rougheye 3 2032 735.734 840.119 986.795 5592.65 29089
Rougheye 3 2033 732.41 836.319 982.322 5902.14 28833.9
Rougheye 3 2034 726.416 829.47 974.273 6204.41 28526.3
Rougheye 3 2035 718.416 820.334 963.539 6489.45 28172.7
Rougheye 3 2036 708.993 809.572 950.895 6748.46 27788.2
Rougheye 3 2037 698.086 797.117 936.264 6968.85 27371.5
Rougheye 4 2025 570.887 652.063 766.202 3729.47 28313.7
Rougheye 4 2026 197.826 711.939 836.494 3958.98 28813.8
Rougheye 4 2027 215.278 774.442 909.845 4277.46 29588.1
Rougheye 4 2028 229.478 825.256 969.467 4625.24 30256.3
Rougheye 4 2029 240.573 864.954 1016.04 5003.32 30829.1
Rougheye 4 2030 248.991 895.073 1051.38 5410.94 31295.4
Rougheye 4 2031 255.264 917.522 1077.72 5846.44 31671.1
Rougheye 4 2032 259.876 934.035 1097.1 6306.24 31963.2
Rougheye 4 2033 263.239 946.08 1111.23 6784 32179.3
Rougheye 4 2034 265.564 954.411 1121.01 7268.53 32324.1
Rougheye 4 2035 267.042 959.701 1127.22 7747.54 32401
Rougheye 4 2036 267.853 962.6 1130.62 8209.17 32424.6
Rougheye 4 2037 267.942 962.909 1130.98 8635.99 32389.4
Rougheye 5 2025 570.887 652.063 766.202 3729.47 28313.7
Rougheye 5 2026 0 711.939 836.494 3964.99 28813.8
Rougheye 5 2027 0 780.622 917.105 4322.72 29793.3
Rougheye 5 2028 0 838.597 985.137 4716.39 30685.8
Rougheye 5 2029 0 886.17 1040.96 5147.87 31497.6
Rougheye 5 2030 0 924.613 1086.08 5617.28 32213.1
Rougheye 5 2031 0 955.634 1122.49 6123.73 32844
Rougheye 5 2032 0 980.814 1152.04 6664.21 33393.8
Rougheye 5 2033 0 1001.51 1176.34 7232.69 33867.5
Rougheye 5 2034 0 1018.38 1196.14 7817.64 34266.9
Rougheye 5 2035 0 1032.03 1212.17 8405.89 34593.7
Rougheye 5 2036 0 1043.1 1225.16 8984.29 34861.5
Rougheye 5 2037 0 1051.29 1234.78 9532.97 35062.2
Rougheye 6 2025 766.202 652.063 766.202 3723.26 28313.7
Rougheye 6 2026 829.511 705.995 829.511 3900.67 28611.1
Rougheye 6 2027 879.328 748.463 879.328 4092.31 28728.8
Rougheye 6 2028 912.735 776.959 912.735 4297.28 28703.7
Rougheye 6 2029 931.561 793.029 931.561 4514.83 28563.6
Rougheye 6 2030 938.654 799.097 938.654 4742.77 28313.7
Rougheye 6 2031 937.005 797.713 937.005 4978.38 27982.9
Rougheye 6 2032 929.159 791.045 929.159 5217.64 27588
Rougheye 6 2033 917.174 780.849 917.174 5454.74 27143.5
Rougheye 6 2034 902.208 768.111 902.208 5680.74 26661.1
Rougheye 6 2035 885.165 753.603 885.165 5886.91 26147.6
Rougheye 6 2036 866.797 737.967 866.797 6065.97 25617.9
Rougheye 6 2037 847.069 721.172 847.069 6207.54 25071.7
Rougheye 7 2025 652.063 652.063 766.202 3726.89 28313.7
Rougheye 7 2026 709.468 709.468 833.591 3927.1 28729.5
Rougheye 7 2027 888.022 755.865 888.022 4139.6 28972.7
Rougheye 7 2028 921.452 784.38 921.452 4346.11 28940.1
Rougheye 7 2029 940.159 800.349 940.159 4565.15 28791.6
Rougheye 7 2030 947.029 806.228 947.029 4794.51 28532.7
Rougheye 7 2031 945.087 804.595 945.087 5031.43 28192.3
Rougheye 7 2032 936.905 797.641 936.905 5271.85 27787.6
Rougheye 7 2033 924.56 787.138 924.56 5509.91 27333.2
Rougheye 7 2034 909.221 774.082 909.221 5736.6 26840.9
Rougheye 7 2035 891.8 759.253 891.8 5943.14 26317.5
Rougheye 7 2036 873.06 743.299 873.06 6122.2 25778.1
Rougheye 7 2037 852.963 726.19 852.963 6263.36 25222.5
