
SB0 SB40 SB35 MeanRec HarMeanRec Bnow
8813.34 3525.33 3084.67 0.737572 1.04356 3567.22 
CV Recruit
0.64309 
Alternative 1 Alternative  Stock: Rougheye
Catch Rougheye
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2037  0 0.0347349 0.0409186 0.0303562 0.0303562 0.0303562 0.0303562 5.20417e-17 

Total_BiomassRougheye
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2024 27518.6 15520.1 14433.8 27602.3 27602.3 27602.3 27602.3 2.91038e-11 
2025 27518.6 15520.1 14433.8 28253.8 28298.7 28313.7 28421.7 56.3822 
2026 27518.6 15520.1 14433.8 28693.4 28791.8 28813.8 28996.7 99.2153 
2027 27518.6 15520.1 14433.8 28970 29122.1 29147 29405.2 142.334 
2028 27518.6 15520.1 14433.8 29097.8 29313.6 29344.8 29696 194.68 
2029 27518.6 15520.1 14433.8 29097.5 29393.4 29429.2 29869.1 250.836 
2030 27518.6 15520.1 14433.8 28990.2 29356.9 29400 29945 310.644 
2031 27518.6 15520.1 14433.8 28777.1 29224.4 29281.9 29932.8 373.705 
2032 27518.6 15520.1 14433.8 28501.6 29029.6 29089 29851.4 439.182 
2033 27518.6 15520.1 14433.8 28135.6 28776.1 28833.9 29702.5 507.013 
2034 27518.6 15520.1 14433.8 27730.5 28469.6 28526.3 29557.7 576.527 
2035 27518.6 15520.1 14433.8 27250.2 28110.7 28172.7 29378 646.741 
2036 27518.6 15520.1 14433.8 26752.9 27715.1 27788.2 29089.1 719.878 
2037 27518.6 15520.1 14433.8 26222.1 27292.5 27371.5 28781.5 789.274 
Alternative 4 Alternative  Stock: Rougheye
Catch Rougheye
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2024  0 404.989 433.626 453 453 453 453 5.68434e-12 
2025  0 404.989 433.626 570.887 570.887 570.887 570.887 1.78276e-09 
2026  0 404.989 433.626 197.824 197.826 197.826 197.83 0.00174597 
2027  0 404.989 433.626 215.272 215.277 215.278 215.286 0.00433276 
2028  0 404.989 433.626 229.466 229.476 229.478 229.497 0.0102792 
2029  0 404.989 433.626 240.546 240.568 240.573 240.615 0.0234485 
2030  0 404.989 433.626 248.931 248.979 248.991 249.083 0.0514347 
2031  0 404.989 433.626 255.137 255.24 255.264 255.46 0.109337 
2032  0 404.989 433.626 259.616 259.828 259.876 260.28 0.223378 
2033  0 404.989 433.626 262.726 263.144 263.239 264.026 0.436707 
2034  0 404.989 433.626 264.606 265.402 265.564 267 0.803203 
2035  0 404.989 433.626 265.393 266.765 267.042 269.441 1.36734 
2036  0 404.989 433.626 265.233 267.485 267.853 271.63 2.13221 
2037  0 404.989 433.626 264.13 267.425 267.942 273.304 3.0411 

Spawning_Biomass Rougheye
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2024 8813.34 3525.33 3084.67 3522.8 3522.8 3522.8 3522.8 6.09361e-11 
2025 8813.34 3525.33 3084.67 3729.37 3729.44 3729.47 3729.65 0.095363 
2026 8813.34 3525.33 3084.67 3958.74 3958.93 3958.98 3959.35 0.201369 
2027 8813.34 3525.33 3084.67 4277.02 4277.39 4277.46 4278.1 0.357834 
2028 8813.34 3525.33 3084.67 4624.5 4625.12 4625.24 4626.31 0.605677 
2029 8813.34 3525.33 3084.67 5002.12 5003.14 5003.32 5005 0.97479 
2030 8813.34 3525.33 3084.67 5409.06 5410.68 5410.94 5413.59 1.5136 
2031 8813.34 3525.33 3084.67 5843.58 5846.06 5846.44 5850.43 2.29115 
2032 8813.34 3525.33 3084.67 6301.97 6305.65 6306.24 6312.13 3.38652 
2033 8813.34 3525.33 3084.67 6777.73 6783.16 6784 6792.45 4.90976 
2034 8813.34 3525.33 3084.67 7259.54 7267.34 7268.53 7280.71 6.98749 
2035 8813.34 3525.33 3084.67 7734.84 7745.93 7747.54 7764.29 9.77529 
2036 8813.34 3525.33 3084.67 8191.63 8206.97 8209.17 8232.68 13.4756 
2037 8813.34 3525.33 3084.67 8612.08 8633.07 8635.99 8668.11 18.3108 

Fishing_mortalityRougheye
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2024  0 0.0347349 0.0409186 0.0266421 0.0266421 0.0266421 0.0266421 5.20417e-16 
2025  0 0.0347349 0.0409186 0.030356 0.0303562 0.0303562 0.0303563 1.04418e-07 
2026  0 0.0347349 0.0409186 0.00954937 0.00954937 0.00954937 0.00954937 4.33681e-17 
2027  0 0.0347349 0.0409186 0.00954937 0.00954937 0.00954937 0.00954937 4.33681e-17 
2028  0 0.0347349 0.0409186 0.00954937 0.00954937 0.00954937 0.00954937 4.33681e-17 
2029  0 0.0347349 0.0409186 0.00954937 0.00954937 0.00954937 0.00954937 4.33681e-17 
2030  0 0.0347349 0.0409186 0.00954937 0.00954937 0.00954937 0.00954937 4.33681e-17 
2031  0 0.0347349 0.0409186 0.00954937 0.00954937 0.00954937 0.00954937 4.33681e-17 
2032  0 0.0347349 0.0409186 0.00954937 0.00954937 0.00954937 0.00954937 4.33681e-17 
2033  0 0.0347349 0.0409186 0.00954937 0.00954937 0.00954937 0.00954937 4.33681e-17 
2034  0 0.0347349 0.0409186 0.00954937 0.00954937 0.00954937 0.00954937 4.33681e-17 
2035  0 0.0347349 0.0409186 0.00954937 0.00954937 0.00954937 0.00954937 4.33681e-17 
2036  0 0.0347349 0.0409186 0.00954937 0.00954937 0.00954937 0.00954937 4.33681e-17 
2037  0 0.0347349 0.0409186 0.00954937 0.00954937 0.00954937 0.00954937 4.33681e-17 

Total_BiomassRougheye
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2024 27518.6 15520.1 14433.8 27602.3 27602.3 27602.3 27602.3 2.91038e-11 
2025 27518.6 15520.1 14433.8 28253.8 28298.7 28313.7 28421.7 56.3822 
2026 27518.6 15520.1 14433.8 28693.4 28791.8 28813.8 28996.7 99.2153 
2027 27518.6 15520.1 14433.8 29411.2 29563.3 29588.1 29846.4 142.338 
2028 27518.6 15520.1 14433.8 30009.3 30225.2 30256.3 30607.6 194.697 
2029 27518.6 15520.1 14433.8 30497.4 30793.3 30829.1 31269.1 250.879 
2030 27518.6 15520.1 14433.8 30885.5 31252.3 31295.4 31840.8 310.745 
2031 27518.6 15520.1 14433.8 31166.1 31613.4 31671.1 32322.9 373.926 
2032 27518.6 15520.1 14433.8 31375.2 31903.5 31963.2 32726.8 439.644 
2033 27518.6 15520.1 14433.8 31480.6 32121 32179.3 33049.7 507.937 
2034 27518.6 15520.1 14433.8 31526.4 32266.7 32324.1 33356 578.303 
2035 27518.6 15520.1 14433.8 31474.6 32337.8 32401 33615 650.011 
2036 27518.6 15520.1 14433.8 31382.2 32350.1 32424.6 33731.8 725.581 
2037 27518.6 15520.1 14433.8 31226.4 32308.4 32389.4 33808.7 798.701 
Alternative 5 Alternative  Stock: Rougheye
Catch Rougheye
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2024  0 404.989 433.626 453 453 453 453 5.68434e-12 
2025  0 404.989 433.626 570.887 570.887 570.887 570.887 1.78276e-09 
2026  0 404.989 433.626 0 0 0 0 0 
2027  0 404.989 433.626 0 0 0 0 0 
2028  0 404.989 433.626 0 0 0 0 0 
2029  0 404.989 433.626 0 0 0 0 0 
2030  0 404.989 433.626 0 0 0 0 0 
2031  0 404.989 433.626 0 0 0 0 0 
2032  0 404.989 433.626 0 0 0 0 0 
2033  0 404.989 433.626 0 0 0 0 0 
2034  0 404.989 433.626 0 0 0 0 0 
2035  0 404.989 433.626 0 0 0 0 0 
2036  0 404.989 433.626 0 0 0 0 0 
2037  0 404.989 433.626 0 0 0 0 0 

Spawning_Biomass Rougheye
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2024 8813.34 3525.33 3084.67 3522.8 3522.8 3522.8 3522.8 6.09361e-11 
2025 8813.34 3525.33 3084.67 3729.37 3729.44 3729.47 3729.65 0.095363 
2026 8813.34 3525.33 3084.67 3964.75 3964.94 3964.99 3965.36 0.201371 
2027 8813.34 3525.33 3084.67 4322.29 4322.66 4322.72 4323.36 0.357845 
2028 8813.34 3525.33 3084.67 4715.65 4716.27 4716.39 4717.46 0.605719 
2029 8813.34 3525.33 3084.67 5146.68 5147.7 5147.87 5149.55 0.974918 
2030 8813.34 3525.33 3084.67 5615.4 5617.02 5617.28 5619.93 1.51397 
2031 8813.34 3525.33 3084.67 6120.87 6123.34 6123.73 6127.72 2.29219 
2032 8813.34 3525.33 3084.67 6659.95 6663.62 6664.21 6670.11 3.38932 
2033 8813.34 3525.33 3084.67 7226.42 7231.85 7232.69 7241.15 4.91707 
2034 8813.34 3525.33 3084.67 7808.63 7816.45 7817.64 7829.85 7.00583 
2035 8813.34 3525.33 3084.67 8393.14 8404.28 8405.89 8422.78 9.81902 
2036 8813.34 3525.33 3084.67 8966.63 8982.07 8984.29 9007.96 13.574 
2037 8813.34 3525.33 3084.67 9508.8 9530.13 9532.97 9565.6 18.5178 

Fishing_mortalityRougheye
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2024  0 0.0347349 0.0409186 0.0266421 0.0266421 0.0266421 0.0266421 5.20417e-16 
2025  0 0.0347349 0.0409186 0.030356 0.0303562 0.0303562 0.0303563 1.04418e-07 
2026  0 0.0347349 0.0409186 0 0 0 0 0 
2027  0 0.0347349 0.0409186 0 0 0 0 0 
2028  0 0.0347349 0.0409186 0 0 0 0 0 
2029  0 0.0347349 0.0409186 0 0 0 0 0 
2030  0 0.0347349 0.0409186 0 0 0 0 0 
2031  0 0.0347349 0.0409186 0 0 0 0 0 
2032  0 0.0347349 0.0409186 0 0 0 0 0 
2033  0 0.0347349 0.0409186 0 0 0 0 0 
2034  0 0.0347349 0.0409186 0 0 0 0 0 
2035  0 0.0347349 0.0409186 0 0 0 0 0 
2036  0 0.0347349 0.0409186 0 0 0 0 0 
2037  0 0.0347349 0.0409186 0 0 0 0 0 

Total_BiomassRougheye
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2024 27518.6 15520.1 14433.8 27602.3 27602.3 27602.3 27602.3 2.91038e-11 
2025 27518.6 15520.1 14433.8 28253.8 28298.7 28313.7 28421.7 56.3822 
2026 27518.6 15520.1 14433.8 28693.4 28791.8 28813.8 28996.7 99.2153 
2027 27518.6 15520.1 14433.8 29616.3 29768.4 29793.3 30051.5 142.34 
2028 27518.6 15520.1 14433.8 30438.7 30654.6 30685.8 31037.1 194.704 
2029 27518.6 15520.1 14433.8 31166 31461.8 31497.6 31937.7 250.899 
2030 27518.6 15520.1 14433.8 31803.2 32170 32213.1 32758.6 310.791 
2031 27518.6 15520.1 14433.8 32338.8 32786.2 32844 33496.2 374.028 
2032 27518.6 15520.1 14433.8 32805.5 33334 33393.8 34158.1 439.856 
2033 27518.6 15520.1 14433.8 33168.5 33808.9 33867.5 34738.7 508.363 
2034 27518.6 15520.1 14433.8 33468.3 34208.5 34266.9 35299.7 579.122 
2035 27518.6 15520.1 14433.8 33665.4 34529.5 34593.7 35811.6 651.526 
2036 27518.6 15520.1 14433.8 33815.9 34787 34861.5 36172.1 728.241 
2037 27518.6 15520.1 14433.8 33890.3 34982.6 35062.2 36492.1 803.136 
Alternative 6 Alternative  Stock: Rougheye
Catch Rougheye
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2024  0 404.989 433.626 453 453 453 453 5.68434e-12 
2025  0 404.989 433.626 766.199 766.201 766.202 766.207 0.00261403 
2026  0 404.989 433.626 829.503 829.51 829.511 829.526 0.00741592 
2027  0 404.989 433.626 879.306 879.323 879.328 879.362 0.0184966 
2028  0 404.989 433.626 912.684 912.726 912.735 912.816 0.0439654 
2029  0 404.989 433.626 931.444 931.54 931.561 931.741 0.100347 
2030  0 404.989 433.626 938.398 938.606 938.654 939.05 0.220072 
2031  0 404.989 433.626 936.462 936.904 937.005 937.845 0.467412 
2032  0 404.989 433.626 928.05 928.952 929.159 930.884 0.953249 
2033  0 404.989 433.626 914.991 916.771 917.174 920.527 1.85773 
2034  0 404.989 433.626 898.16 901.519 902.208 908.267 3.3989 
2035  0 404.989 433.626 878.223 884.019 885.165 895.2 5.73999 
2036  0 404.989 433.626 855.855 865.225 866.797 882.378 8.8522 
2037  0 404.989 433.626 831.465 844.939 847.069 868.943 12.4525 

Spawning_Biomass Rougheye
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2024 8813.34 3525.33 3084.67 3522.8 3522.8 3522.8 3522.8 6.09361e-11 
