Stock Alt Year Catch ABC OFL SSB TotBiom
ai20 1 2021 1.656 51.1964 61.8014 89.8293 292.783
ai20 1 2022 19 50.7522 61.2636 88.2937 308.525
ai20 1 2023 19 47.1551 56.9614 83.8386 315.214
ai20 1 2024 19 45.5345 55.0827 83.9649 328.62
ai20 1 2025 19 45.9343 55.4955 86.7171 345.16
ai20 1 2026 19 48.5717 58.7574 92.3425 363.224
ai20 1 2027 19 52.5676 63.6314 99.0621 380.831
ai20 1 2028 19 56.967 68.9363 105.716 395.859
ai20 1 2029 19 60.6786 73.4478 111.837 408.937
ai20 1 2030 19 63.7578 77.2175 117.076 418.359
ai20 1 2031 19 66.1436 80.1687 121.257 425.694
ai20 1 2032 19 68.0055 82.3699 124.597 431.734
ai20 1 2033 19 69.2982 83.936 126.682 436.27
ai20 1 2034 70.2003 70.2003 85.0056 123.981 440.686
ai20 2 2021 1.656 0.0511529 61.8014 89.8293 292.783
ai20 2 2022 19 0.0505464 61.2636 88.2937 308.525
ai20 2 2023 19 0.0465595 56.9614 83.8386 315.214
ai20 2 2024 19 0.0439028 55.0827 83.9649 328.62
ai20 2 2025 19 0.0410315 55.4955 86.7171 345.16
ai20 2 2026 19 0.0380884 58.7574 92.3425 363.224
ai20 2 2027 19 0.0418226 63.6314 99.0621 380.831
ai20 2 2028 19 0.0474168 68.9363 105.716 395.859
ai20 2 2029 19 0.0570978 73.4478 111.837 408.937
ai20 2 2030 19 0.0676471 77.2175 117.076 418.359
ai20 2 2031 19 0.0771551 80.1687 121.257 425.694
ai20 2 2032 19 0.0841048 82.3699 124.597 431.734
ai20 2 2033 19 0.0879951 83.936 126.682 436.27
ai20 2 2034 70.2003 0.0895509 85.0056 123.981 440.686
ai20 3 2021 1.656 51.1964 61.8014 89.8293 292.783
ai20 3 2022 19 50.7522 61.2636 88.2937 308.525
ai20 3 2023 19 47.1551 56.9614 83.8386 315.214
ai20 3 2024 19 45.5345 55.0827 83.9649 328.62
ai20 3 2025 19 45.9343 55.4955 86.7171 345.16
