Alt Stock Year ABC OFL Catch SSB F Total_Biom
1 Model_1_goa_re_2021.dat 2021 0.791748 0.950818 0.407204 8.68089 0.0194333 26.1606
1 Model_1_goa_re_2021.dat 2022 0.787453034 0.94565438 0.494063 8.61534 0.023756486 26.0373336
1 Model_1_goa_re_2021.dat 2023 0.774784714 0.930448814 0.774784714 8.48698 0.0381281 25.836823
1 Model_1_goa_re_2021.dat 2024 0.758030504 0.910337244 0.758030504 8.2898 0.0381281 25.3673152
1 Model_1_goa_re_2021.dat 2025 0.749554704 0.900162356 0.749554704 8.1131 0.0381281 24.9354858
1 Model_1_goa_re_2021.dat 2026 0.74937435 0.899917612 0.74937435 7.94581658 0.0381281 24.5319164
1 Model_1_goa_re_2021.dat 2027 0.727661878 0.873848256 0.727661878 7.77969524 0.0381281 24.1473242
1 Model_1_goa_re_2021.dat 2028 0.706919292 0.84894696 0.706919292 7.61430666 0.0381281 23.8068574
1 Model_1_goa_re_2021.dat 2029 0.690094628 0.828747794 0.690094628 7.45166324 0.0381281 23.5052754
1 Model_1_goa_re_2021.dat 2030 0.675604352 0.811350178 0.675604352 7.29436674 0.0381281 23.238071
1 Model_1_goa_re_2021.dat 2031 0.662248026 0.795315232 0.662248026 7.14765784 0.0381281 23.0013036
1 Model_1_goa_re_2021.dat 2032 0.651108878 0.781942064 0.651108878 7.00624776 0.0381281 22.7943208
1 Model_1_goa_re_2021.dat 2033 0.642017106 0.771026832 0.642017106 6.88177178 0.0381281 22.612256
1 Model_1_goa_re_2021.dat 2034 0.634755456 0.76230908 0.634755456 6.77472452 0.0381281 22.4502062
2 Model_1_goa_re_2021.dat 2021 0.791748 0.950818 0.407204 8.68089 0.0194333 26.1606
2 Model_1_goa_re_2021.dat 2022 0.787453034 0.94565438 0.494063 8.61534 0.023756486 26.0373336
2 Model_1_goa_re_2021.dat 2023 0.774784714 0.930448814 0.774784714 8.48698 0.0381281 25.836823
2 Model_1_goa_re_2021.dat 2024 0.758030504 0.910337244 0.758030504 8.2898 0.0381281 25.3673152
2 Model_1_goa_re_2021.dat 2025 0.749554704 0.900162356 0.749554704 8.1131 0.0381281 24.9354858
2 Model_1_goa_re_2021.dat 2026 0.74937435 0.899917612 0.74937435 7.94581658 0.0381281 24.5319164
2 Model_1_goa_re_2021.dat 2027 0.727661878 0.873848256 0.727661878 7.77969524 0.0381281 24.1473242
2 Model_1_goa_re_2021.dat 2028 0.706919292 0.84894696 0.706919292 7.61430666 0.0381281 23.8068574
2 Model_1_goa_re_2021.dat 2029 0.690094628 0.828747794 0.690094628 7.45166324 0.0381281 23.5052754
2 Model_1_goa_re_2021.dat 2030 0.675604352 0.811350178 0.675604352 7.29436674 0.0381281 23.238071
2 Model_1_goa_re_2021.dat 2031 0.662248026 0.795315232 0.662248026 7.14765784 0.0381281 23.0013036
2 Model_1_goa_re_2021.dat 2032 0.651108878 0.781942064 0.651108878 7.00624776 0.0381281 22.7943208
2 Model_1_goa_re_2021.dat 2033 0.642017106 0.771026832 0.642017106 6.88177178 0.0381281 22.612256
2 Model_1_goa_re_2021.dat 2034 0.634755456 0.76230908 0.634755456 6.77472452 0.0381281 22.4502062
3 Model_1_goa_re_2021.dat 2021 0.399539 0.950818 0.407204 8.68089 0.0194333 26.1606
3 Model_1_goa_re_2021.dat 2022 0.397378164 0.94565438 0.494063 8.61534 0.023756486 26.0373336
3 Model_1_goa_re_2021.dat 2023 0.390977476 0.930448814 0.390977476 8.5534388 0.019064 25.836823
3 Model_1_goa_re_2021.dat 2024 0.38950649 0.926973766 0.38950649 8.51048 0.019064 25.7507476
3 Model_1_goa_re_2021.dat 2025 0.391832166 0.932517128 0.391832166 8.48154 0.019064 25.6797482
3 Model_1_goa_re_2021.dat 2026 0.398108802 0.947352652 0.398108802 8.45629408 0.019064 25.6190284
3 Model_1_goa_re_2021.dat 2027 0.393192808 0.935668172 0.393192808 8.42642244 0.019064 25.5638798
3 Model_1_goa_re_2021.dat 2028 0.388321096 0.92410072 0.388321096 8.39015252 0.019064 25.5288636
3 Model_1_goa_re_2021.dat 2029 0.385018844 0.916258248 0.385018844 8.34914954 0.019064 25.5094882
3 Model_1_goa_re_2021.dat 2030 0.382528492 0.91034192 0.382528492 8.3059185 0.019064 25.5039036
3 Model_1_goa_re_2021.dat 2031 0.380263164 0.904964246 0.380263164 8.26619088 0.019064 25.5099642
3 Model_1_goa_re_2021.dat 2032 0.378799232 0.901490974 0.378799232 8.22346162 0.019064 25.5282842
3 Model_1_goa_re_2021.dat 2033 0.378081524 0.899791134 0.378081524 8.19133674 0.019064 25.5556914
3 Model_1_goa_re_2021.dat 2034 0.378028032 0.8996711 0.378028032 8.1708786 0.019064 25.588852
4 Model_1_goa_re_2021.dat 2021 0.541721 0.950818 0.407204 8.68089 0.0194333 26.1606
4 Model_1_goa_re_2021.dat 2022 0.538789054 0.94565438 0.494063 8.61534 0.023756486 26.0373336
4 Model_1_goa_re_2021.dat 2023 0.530114194 0.930448814 0.530114194 8.52942 0.0259344 25.836823
4 Model_1_goa_re_2021.dat 2024 0.524686238 0.920942052 0.524686238 8.43027 0.0259344 25.611745
4 Model_1_goa_re_2021.dat 2025 0.524553806 0.920717226 0.524553806 8.34682 0.0259344 25.4083584
4 Model_1_goa_re_2021.dat 2026 0.529858594 0.929953756 0.529858594 8.26854212 0.0259344 25.2203586
4 Model_1_goa_re_2021.dat 2027 0.5201157 0.912865188 0.5201157 8.18718582 0.0259344 25.0414982
4 Model_1_goa_re_2021.dat 2028 0.510622718 0.896223864 0.510622718 8.10151932 0.0259344 24.8903142
4 Model_1_goa_re_2021.dat 2029 0.50343325 0.883618234 0.50343325 8.01339152 0.0259344 24.7622106
4 Model_1_goa_re_2021.dat 2030 0.497503536 0.873219012 0.497503536 7.92540148 0.0259344 24.6545232
4 Model_1_goa_re_2021.dat 2031 0.492031738 0.863625874 0.492031738 7.84315294 0.0259344 24.5645842
4 Model_1_goa_re_2021.dat 2032 0.487787804 0.856185758 0.487787804 7.76066272 0.0259344 24.4926764
4 Model_1_goa_re_2021.dat 2033 0.484684752 0.850746194 0.484684752 7.69085176 0.0259344 24.4351094
4 Model_1_goa_re_2021.dat 2034 0.482600136 0.847093594 0.482600136 7.6346204 0.0259344 24.3880878
5 Model_1_goa_re_2021.dat 2021 0 0.950818 0.407204 8.68089 0.0194333 26.1606
5 Model_1_goa_re_2021.dat 2022 0 0.94565438 0.494063 8.61534 0.023756486 26.0373336
5 Model_1_goa_re_2021.dat 2023 0 0.930448814 0 8.62042 0 25.836823
5 Model_1_goa_re_2021.dat 2024 0 0.943927312 0 8.73716 0 26.1413732
5 Model_1_goa_re_2021.dat 2025 0 0.96610585 0 8.86718 0 26.4519922
5 Model_1_goa_re_2021.dat 2026 0 0.99749552 0 9.0005981 0 26.7675178
5 Model_1_goa_re_2021.dat 2027 0 1.0021946 0 9.12874406 0 27.0871068
5 Model_1_goa_re_2021.dat 2028 0 1.00643338 0 9.24811368 0 27.4135684
5 Model_1_goa_re_2021.dat 2029 0 1.01384048 0 9.35960812 0 27.7419458
5 Model_1_goa_re_2021.dat 2030 0 1.02267146 0 9.46519152 0 28.0719462
5 Model_1_goa_re_2021.dat 2031 0 1.03154538 0 9.5707109 0 28.4022462
5 Model_1_goa_re_2021.dat 2032 0 1.04185396 0 9.66774614 0 28.7337792
5 Model_1_goa_re_2021.dat 2033 0 1.05350068 0 9.7716902 0 29.0642176
5 Model_1_goa_re_2021.dat 2034 0 1.06632376 0 9.88380828 0 29.3909916
6 Model_1_goa_re_2021.dat 2021 0.950818 0.950818 0.407204 8.68089 0.0194333 26.1606
6 Model_1_goa_re_2021.dat 2022 0.94565438 0.94565438 0.94565438 8.53718 0.0459617 26.0373336
6 Model_1_goa_re_2021.dat 2023 0.910866612 0.910866612 0.910866612 8.27881 0.0459618 25.3855702
6 Model_1_goa_re_2021.dat 2024 0.8851951 0.8851951 0.8851951 8.02813 0.0459618 24.7887204
6 Model_1_goa_re_2021.dat 2025 0.869947266 0.869947266 0.869947266 7.80221 0.0459618 24.2414582
6 Model_1_goa_re_2021.dat 2026 0.8649624 0.8649624 0.8649624 7.58959528 0.0459618 23.7319826
6 Model_1_goa_re_2021.dat 2027 0.834569164 0.834569164 0.834569164 7.3818967 0.0459618 23.24878
6 Model_1_goa_re_2021.dat 2028 0.805832588 0.805832588 0.805832588 7.17895394 0.0459618 22.8208182
6 Model_1_goa_re_2021.dat 2029 0.782241038 0.782241038 0.782241038 6.982615 0.0459618 22.4421574
6 Model_1_goa_re_2021.dat 2030 0.761844048 0.761844048 0.761844048 6.7952785 0.0459618 22.1068038
6 Model_1_goa_re_2021.dat 2031 0.743165068 0.743165068 0.743165068 6.62174092 0.0459618 21.8097536
