Stock Alt Year Catch ABC OFL SSB TotBiom
Model_1_goa_re_2021.dat 5 2028 0 0.660962 0.793755 7.07141 22.3208
Model_1_goa_re_2021.dat 5 2029 0 0.668295 0.802566 7.21962 22.7574
Model_1_goa_re_2021.dat 5 2030 0 0.678353 0.814648 7.36518 23.1989
Model_1_goa_re_2021.dat 5 2031 0 0.689763 0.828353 7.50892 23.6436
Model_1_goa_re_2021.dat 5 2032 0 0.701366 0.84229 7.65568 24.091
Model_1_goa_re_2021.dat 5 2033 0 0.714228 0.857737 7.79848 24.5391
Model_1_goa_re_2021.dat 5 2034 0 0.728186 0.874499 7.95014 24.9875
Model_1_goa_re_2021.dat 5 2035 0 0.742983 0.89227 8.11046 25.4319
Model_1_goa_re_2021.dat 5 2036 0 0.758654 0.911088 8.2849 25.8713
Model_1_goa_re_2021.dat 6 2023 0.87563 0.72914 0.875631 7.89054 24.4221
Model_1_goa_re_2021.dat 6 2024 0.845147 0.703749 0.845148 7.66119 23.8678
Model_1_goa_re_2021.dat 6 2025 0.823573 0.685776 0.823573 7.44117 23.3651
Model_1_goa_re_2021.dat 6 2026 0.812146 0.676257 0.812146 7.24582 22.9072
Model_1_goa_re_2021.dat 6 2027 0.81069 0.675068 0.81069 7.06384 22.483
Model_1_goa_re_2021.dat 6 2028 0.783844 0.652709 0.783844 6.88675 22.081
Model_1_goa_re_2021.dat 6 2029 0.758475 0.631577 0.758475 6.71406 21.7285
Model_1_goa_re_2021.dat 6 2030 0.738087 0.614595 0.738087 6.54716 21.4217
Model_1_goa_re_2021.dat 6 2031 0.720752 0.600157 0.720752 6.38816 21.1541
Model_1_goa_re_2021.dat 6 2032 0.704985 0.587024 0.704985 6.24213 20.9223
Model_1_goa_re_2021.dat 6 2033 0.69201 0.576216 0.69201 6.10367 20.7228
Model_1_goa_re_2021.dat 6 2034 0.681543 0.567498 0.681543 5.98286 20.5521
Model_1_goa_re_2021.dat 6 2035 0.669184 0.558515 0.669184 5.88051 20.4035
Model_1_goa_re_2021.dat 6 2036 0.654333 0.546469 0.654333 5.80126 20.2773
Model_1_goa_re_2021.dat 7 2023 0.729139 0.72914 0.875631 7.91592 24.4221
Model_1_goa_re_2021.dat 7 2024 0.709032 0.709032 0.851493 7.74449 24.0142
Model_1_goa_re_2021.dat 7 2025 0.835703 0.695878 0.835703 7.55406 23.6448
Model_1_goa_re_2021.dat 7 2026 0.82355 0.685755 0.82355 7.35346 23.1693
Model_1_goa_re_2021.dat 7 2027 0.821409 0.683995 0.821409 7.16611 22.7282
Model_1_goa_re_2021.dat 7 2028 0.793874 0.661062 0.793874 6.98354 22.3101
Model_1_goa_re_2021.dat 7 2029 0.767854 0.639387 0.767854 6.80534 21.9423
Model_1_goa_re_2021.dat 7 2030 0.746848 0.621891 0.746848 6.63299 21.6209
Model_1_goa_re_2021.dat 7 2031 0.728924 0.606963 0.728924 6.46866 21.3395
Model_1_goa_re_2021.dat 7 2032 0.712594 0.59336 0.712594 6.31751 21.0948
Model_1_goa_re_2021.dat 7 2033 0.699085 0.582108 0.699085 6.174 20.8831
Model_1_goa_re_2021.dat 7 2034 0.688114 0.57297 0.688114 6.04834 20.7009
Model_1_goa_re_2021.dat 7 2035 0.678986 0.565572 0.678986 5.94077 20.5416
Model_1_goa_re_2021.dat 7 2036 0.66559 0.555621 0.66559 5.85542 20.4016
