Stock Alt Year Catch ABC OFL SSB TotBiom
M16.2 3 2029 31.1494 129.809 150.422 254.127 909.507
M16.2 3 2030 30.823 128.552 148.991 251.95 915.369
M16.2 3 2031 31.2718 130.412 151.145 252.124 928.444
M16.2 3 2032 31.6482 132.087 153.112 255.903 944.221
M16.2 4 2020 27.33 91.5909 106.142 171.057 663.092
M16.2 4 2021 28.3059 94.8602 109.93 175.654 705.996
M16.2 4 2022 30.7698 103.243 119.679 182.912 755.392
M16.2 4 2023 33.0776 110.934 128.579 197.389 804.771
M16.2 4 2024 35.332 118.474 137.302 210.403 841.172
M16.2 4 2025 37.4308 125.312 145.175 223.273 866.599
M16.2 4 2026 38.2266 127.919 148.164 232.722 882.51
M16.2 4 2027 38.2808 128.093 148.376 237.465 887.043
M16.2 4 2028 38.6309 129.331 149.849 240.09 884.391
M16.2 4 2029 37.5515 125.791 145.745 241.386 882.641
M16.2 4 2030 37.1465 124.536 144.334 238.912 887.88
M16.2 4 2031 37.6973 126.371 146.458 238.946 900.56
M16.2 4 2032 38.1633 128.026 148.401 242.528 915.876
M16.2 5 2020 0 91.5909 106.142 177.069 663.092
M16.2 5 2021 0 99.7676 115.609 192.396 733.372
M16.2 5 2022 0 111.957 129.766 209.532 805.729
M16.2 5 2023 0 123.054 142.611 233.295 876.253
M16.2 5 2024 0 133.346 154.538 254.875 931.228
M16.2 5 2025 0 142.761 165.402 275.796 973.886
M16.2 5 2026 0 147.477 170.869 292.409 1005.16
M16.2 5 2027 0 149 172.644 302.865 1021.98
M16.2 5 2028 0 151.096 175.092 309.76 1028.71
M16.2 5 2029 0 148.09 171.624 314.226 1034.42
M16.2 5 2030 0 146.975 170.365 313.854 1044.13
M16.2 5 2031 0 149.017 172.732 315.008 1059.74
M16.2 5 2032 0 150.833 174.868 319.932 1078.16
M16.2 6 2020 106.142 91.5909 106.142 152.919 663.092
M16.2 6 2021 91.2689 80.0755 91.2689 131.787 627.497
M16.2 6 2022 85.8429 75.0007 85.8429 122.116 628.602
M16.2 6 2023 88.4238 77.0347 88.4238 123.575 645.721
M16.2 6 2024 92.849 80.7269 92.849 125.6 657.379
M16.2 6 2025 96.7574 84.13 96.7574 128.298 660.007
M16.2 6 2026 96.88 84.1999 96.88 129.045 656.446
M16.2 6 2027 94.8543 82.5122 94.8543 127.72 647.156
M16.2 6 2028 95.0347 82.7063 95.0347 126.68 636.15
M16.2 6 2029 90.5276 78.8049 90.5276 125.611 628.09
M16.2 6 2030 88.5287 77.1451 88.5287 122.709 632.596
M16.2 6 2031 91.3069 79.4745 91.3069 123.211 646.058
M16.2 6 2032 93.8552 81.6577 93.8552 125.746 659.235
M16.2 7 2020 91.5909 91.5909 106.142 156.365 663.092
M16.2 7 2021 83.4168 83.4168 96.596 138.988 641.936
M16.2 7 2022 93.0055 81.2599 93.0055 128.136 648.279
M16.2 7 2023 91.3843 79.5385 91.3843 126.757 654.526
M16.2 7 2024 93.9578 81.6802 93.9578 127.181 661.329
M16.2 7 2025 97.1524 84.4608 97.1524 129.137 661.925
M16.2 7 2026 97.0014 84.2955 97.0014 129.487 657.399
M16.2 7 2027 94.9187 82.5637 94.9187 127.961 647.693
M16.2 7 2028 95.0862 82.7498 95.0862 126.822 636.478
M16.2 7 2029 90.5534 78.8253 90.5534 125.69 628.268
M16.2 7 2030 88.539 77.1537 88.539 122.747 632.677
M16.2 7 2031 91.3102 79.4764 91.3102 123.228 646.094
M16.2 7 2032 93.8564 81.6579 93.8564 125.754 659.251
