Alternative Spp Yr  ABC OFL Catch SSB F Tot_biom
1 GOA_SABLE 2028 42.8667 50.1176 42.8667 230.071 0.0860583 630.859
1 GOA_SABLE 2029 40.3031 47.1221 40.3031 222.878 0.0860583 583.534
1 GOA_SABLE 2030 38.1824 44.6438 38.1824 213.537 0.0860583 566.536
1 GOA_SABLE 2031 36.1149 42.2289 36.1149 203.047 0.0860583 536.124
1 GOA_SABLE 2032 34.2792 40.0823 34.2792 192.251 0.0860583 505.734
1 GOA_SABLE 2033 32.0639 37.4904 32.0639 181.716 0.0860583 461.375
1 GOA_SABLE 2034 30.1249 35.2252 30.1249 172.167 0.0860583 455.91
1 GOA_SABLE 2035 28.5531 33.3899 28.5531 163.13 0.0860583 430.421
1 GOA_SABLE 2036 27.2694 31.8877 27.2694 154.448 0.0860583 405.959
1 GOA_SABLE 2023 45.4402 53.1409 27.16 156.651 0.0506596 695.093
1 GOA_SABLE 2024 47.1573 55.1389 31.4847 184.939 0.0567157 688.152
1 GOA_SABLE 2025 46.6568 54.5459 30.8158 208.874 0.0560748 657.055
1 GOA_SABLE 2026 45.1137 52.7396 45.1137 226.511 0.0860583 642.549
1 GOA_SABLE 2027 41.7796 48.8418 41.7796 229.095 0.0860583 586.685
1 GOA_SABLE 2028 38.2939 44.766 38.2939 223.538 0.0860583 535.227
1 GOA_SABLE 2029 35.0623 40.9918 35.0623 212.12 0.0860583 511.116
1 GOA_SABLE 2030 32.3432 37.8158 32.3432 197.437 0.0860583 469.692
1 GOA_SABLE 2031 29.9575 35.0268 29.9575 182.099 0.0860583 434.375
1 GOA_SABLE 2032 28.4288 33.2455 28.4288 168.089 0.0860583 451.434
1 GOA_SABLE 2033 27.6754 32.3679 27.6754 155.794 0.0860583 428.41
1 GOA_SABLE 2034 27.0588 31.6437 27.0588 145.917 0.0860583 405.953
1 GOA_SABLE 2035 26.0803 30.4993 26.0803 138.549 0.0860583 398.932
1 GOA_SABLE 2036 25.1425 29.4026 25.1425 133.262 0.0860583 380.214
1 GOA_SABLE 2023 45.4402 53.1409 27.16 156.651 0.0506596 695.093
1 GOA_SABLE 2024 47.1159 55.0903 31.4847 184.912 0.0567663 685.742
1 GOA_SABLE 2025 47.004 54.9543 30.8158 209.103 0.0556549 681.045
1 GOA_SABLE 2026 45.7005 53.4268 45.7005 226.878 0.0860583 642.522
1 GOA_SABLE 2027 42.3239 49.4763 42.3239 229.791 0.0860583 588.065
1 GOA_SABLE 2028 39.3807 46.0415 39.3807 225.31 0.0860583 590.32
1 GOA_SABLE 2029 37.4947 43.8432 37.4947 215.23 0.0860583 567.313
1 GOA_SABLE 2030 36.6622 42.8727 36.6622 202.882 0.0860583 566.735
1 GOA_SABLE 2031 36.1673 42.2972 36.1673 190.943 0.0860583 564.7
1 GOA_SABLE 2032 35.9064 41.9919 35.9064 181.572 0.0860583 552.652
1 GOA_SABLE 2033 35.162 41.1182 35.162 175.6 0.0860583 524.304
1 GOA_SABLE 2034 33.7222 39.4312 33.7222 172.193 0.0860583 493.854
1 GOA_SABLE 2035 31.9168 37.3192 31.9168 169.604 0.0860583 469.984
1 GOA_SABLE 2036 31.1328 36.4089 31.1328 166.826 0.0860583 503.664
1 GOA_SABLE 2023 45.4402 53.1409 27.16 156.651 0.0506596 695.093
1 GOA_SABLE 2024 47.0643 55.0296 31.4847 184.877 0.0568296 682.736
1 GOA_SABLE 2025 46.6496 54.5381 30.8158 208.862 0.056085 665.116
1 GOA_SABLE 2026 44.8891 52.476 44.8891 226.231 0.0860583 624.411
1 GOA_SABLE 2027 44.0533 51.5148 44.0533 230.495 0.0860583 737.797
1 GOA_SABLE 2028 45.0215 52.6582 45.0215 227.362 0.0860583 718.591
1 GOA_SABLE 2029 46.5496 54.4376 46.5496 220.995 0.0860583 713.86
1 GOA_SABLE 2030 46.5077 54.3875 46.5077 215.551 0.0860583 715.261
1 GOA_SABLE 2031 45.9338 53.7136 45.9338 213.937 0.0860583 686.761
1 GOA_SABLE 2032 44.5737 52.1183 44.5737 215.885 0.0860583 652.103
1 GOA_SABLE 2033 42.132 49.2596 42.132 217.509 0.0860583 601.493
1 GOA_SABLE 2034 39.3136 45.9635 39.3136 215.683 0.0860583 568.021
1 GOA_SABLE 2035 36.3788 42.533 36.3788 209.52 0.0860583 522.825
1 GOA_SABLE 2036 33.9066 39.6445 33.9066 200.028 0.0860583 502.445
1 GOA_SABLE 2023 45.4402 53.1409 27.16 156.651 0.0506596 695.093
1 GOA_SABLE 2024 47.7825 55.8737 31.4847 185.358 0.0559624 724.555
1 GOA_SABLE 2025 48.4435 56.6412 30.8158 210.113 0.053968 704.093
1 GOA_SABLE 2026 48.307 56.4779 48.307 229.673 0.0860583 704.059
1 GOA_SABLE 2027 45.6997 53.428 45.6997 234.675 0.0860583 649.616
1 GOA_SABLE 2028 42.8558 50.1022 42.8558 232.894 0.0860583 615.088
1 GOA_SABLE 2029 39.9755 46.7376 39.9755 225.882 0.0860583 582.866
1 GOA_SABLE 2030 37.5762 43.9348 37.5762 215.494 0.0860583 553.486
1 GOA_SABLE 2031 35.5197 41.5324 35.5197 203.44 0.0860583 528.353
1 GOA_SABLE 2032 33.6887 39.3928 33.6887 191.157 0.0860583 501.824
1 GOA_SABLE 2033 31.7763 37.1559 31.7763 179.654 0.0860583 464.317
1 GOA_SABLE 2034 29.7312 34.7638 29.7312 169.503 0.0860583 435.379
1 GOA_SABLE 2035 27.6749 32.3599 27.6749 160.375 0.0860583 406.768
1 GOA_SABLE 2036 26.0988 30.5192 26.0988 151.867 0.0860583 397.639
1 GOA_SABLE 2023 45.4402 53.1409 27.16 156.651 0.0506596 695.093
1 GOA_SABLE 2024 47.6662 55.737 31.4847 185.28 0.056101 717.784
1 GOA_SABLE 2025 48.0426 56.1709 30.8158 209.837 0.0544263 691.349
1 GOA_SABLE 2026 47.0094 54.9561 47.0094 228.611 0.0860583 657.897
1 GOA_SABLE 2027 43.4207 50.7586 43.4207 232.607 0.0860583 605.55
1 GOA_SABLE 2028 39.8619 46.6002 39.8619 229.046 0.0860583 569.596
1 GOA_SABLE 2029 36.7227 42.9334 36.7227 219.358 0.0860583 529.794
1 GOA_SABLE 2030 34.9539 40.8731 34.9539 206.283 0.0860583 549.125
1 GOA_SABLE 2031 34.1937 39.99 34.1937 191.92 0.0860583 532.969
1 GOA_SABLE 2032 33.6218 39.3181 33.6218 178.972 0.0860583 503.55
1 GOA_SABLE 2033 32.076 37.5067 32.076 169.032 0.0860583 465.956
1 GOA_SABLE 2034 30.4136 35.5634 30.4136 162.558 0.0860583 459.049
1 GOA_SABLE 2035 29.1642 34.1051 29.1642 158.085 0.0860583 446.163
1 GOA_SABLE 2036 28.1381 32.9041 28.1381 153.517 0.0860583 419.906
1 GOA_SABLE 2023 45.4402 53.1409 27.16 156.651 0.0506596 695.093
1 GOA_SABLE 2024 47.2691 55.2703 31.4847 185.014 0.0565795 694.661
1 GOA_SABLE 2025 47.207 55.1917 30.8158 209.25 0.0554098 678.896
1 GOA_SABLE 2026 45.8952 53.6538 45.8952 227.241 0.0860583 644.782
1 GOA_SABLE 2027 42.4598 49.6355 42.4598 230.368 0.0860583 592.634
1 GOA_SABLE 2028 38.7283 45.2738 38.7283 225.532 0.0860583 543.072
1 GOA_SABLE 2029 36.4569 42.6281 36.4569 215.449 0.0860583 572.789
1 GOA_SABLE 2030 36.4641 42.6496 36.4641 202.768 0.0860583 606.335
1 GOA_SABLE 2031 38.0853 44.5486 38.0853 190.556 0.0860583 621.844
1 GOA_SABLE 2032 39.1396 45.7764 39.1396 181.519 0.0860583 603.086
1 GOA_SABLE 2033 38.9114 45.5031 38.9114 177.752 0.0860583 581.311
1 GOA_SABLE 2034 37.6048 43.9713 37.6048 178.88 0.0860583 552.407
1 GOA_SABLE 2035 35.6903 41.7298 35.6903 181.728 0.0860583 515.903
1 GOA_SABLE 2036 33.1647 38.7739 33.1647 182.129 0.0860583 467.905
1 GOA_SABLE 2023 45.4402 53.1409 27.16 156.651 0.0506596 695.093
1 GOA_SABLE 2024 47.2045 55.1944 31.4847 184.971 0.0566581 690.9
1 GOA_SABLE 2025 46.8872 54.8163 30.8158 209.031 0.0557943 666.166
1 GOA_SABLE 2026 45.3053 52.963 45.3053 226.727 0.0860583 635.608
1 GOA_SABLE 2027 41.7328 48.7853 41.7328 229.426 0.0860583 581.858
1 GOA_SABLE 2028 38.8186 45.3841 38.8186 224.497 0.0860583 579.601
1 GOA_SABLE 2029 38.0525 44.5022 38.0525 214.533 0.0860583 625.991
1 GOA_SABLE 2030 39.1535 45.7965 39.1535 202.584 0.0860583 637.438
1 GOA_SABLE 2031 40.0158 46.7992 40.0158 192.058 0.0860583 608.512
1 GOA_SABLE 2032 39.9143 46.6771 39.9143 186.115 0.0860583 613.324
1 GOA_SABLE 2033 39.4828 46.1732 39.4828 185.303 0.0860583 608.363
1 GOA_SABLE 2034 38.7789 45.3462 38.7789 187.429 0.0860583 574.166
1 GOA_SABLE 2035 37.484 43.8294 37.484 189.175 0.0860583 556.599
1 GOA_SABLE 2036 35.6548 41.6898 35.6548 188.031 0.0860583 521.407
1 GOA_SABLE 2023 45.4402 53.1409 27.16 156.651 0.0506596 695.093
1 GOA_SABLE 2024 47.2524 55.2506 31.4847 185.003 0.0565999 693.686
1 GOA_SABLE 2025 47.3888 55.4055 30.8158 209.37 0.0551943 691.011
1 GOA_SABLE 2026 46.5713 54.447 46.5713 227.686 0.0860583 666.54
1 GOA_SABLE 2027 43.6356 51.012 43.6356 231.284 0.0860583 612.668
1 GOA_SABLE 2028 40.0469 46.8154 40.0469 227.257 0.0860583 558.684
1 GOA_SABLE 2029 36.1226 42.2272 36.1226 217.371 0.0860583 498.608
1 GOA_SABLE 2030 34.0676 39.8368 34.0676 205.014 0.0860583 555.092
1 GOA_SABLE 2031 33.6375 39.3428 33.6375 191.076 0.0860583 532.944
1 GOA_SABLE 2032 33.6318 39.3306 33.6318 177.827 0.0860583 504.469
1 GOA_SABLE 2033 32.6532 38.185 32.6532 167.394 0.0860583 496.357
1 GOA_SABLE 2034 31.365 36.6775 31.365 160.831 0.0860583 464.975
1 GOA_SABLE 2035 29.7384 34.7719 29.7384 157.447 0.0860583 429.615
1 GOA_SABLE 2036 27.9102 32.6345 27.9102 154.596 0.0860583 414.938
1 GOA_SABLE 2023 45.4402 53.1409 27.16 156.651 0.0506596 695.093
1 GOA_SABLE 2024 47.2969 55.3029 31.4847 185.033 0.0565458 696.278
1 GOA_SABLE 2025 47.637 55.6969 30.8158 209.54 0.0549019 701.404
1 GOA_SABLE 2026 47.3895 55.4068 47.3895 228.317 0.0860583 694.303
1 GOA_SABLE 2027 45.2066 52.8524 45.2066 232.629 0.0860583 647.75
1 GOA_SABLE 2028 42.2934 49.4443 42.2934 229.868 0.0860583 598.289
1 GOA_SABLE 2029 39.6391 46.3453 39.6391 222.519 0.0860583 591.796
1 GOA_SABLE 2030 37.6155 43.9838 37.6155 212.453 0.0860583 561.78
1 GOA_SABLE 2031 35.688 41.728 35.688 201.112 0.0860583 516.06
1 GOA_SABLE 2032 33.3392 38.9809 33.3392 189.571 0.0860583 485.282
1 GOA_SABLE 2033 30.8146 36.0292 30.8146 178.519 0.0860583 444.558
1 GOA_SABLE 2034 28.3235 33.1158 28.3235 168.291 0.0860583 406
1 GOA_SABLE 2035 27.9097 32.6448 27.9097 159.579 0.0860583 493.881
1 GOA_SABLE 2036 29.2531 34.2239 29.2531 151.004 0.0860583 490.754
1 GOA_SABLE 2023 45.4402 53.1409 27.16 156.651 0.0506596 695.093
1 GOA_SABLE 2024 47.2541 55.2527 31.4847 185.004 0.0565978 693.787
1 GOA_SABLE 2025 47.0671 55.0274 30.8158 209.155 0.0555772 672.119
1 GOA_SABLE 2026 45.5649 53.2667 45.5649 226.986 0.0860583 637.377
1 GOA_SABLE 2027 41.9557 49.0455 41.9557 229.862 0.0860583 583.565
1 GOA_SABLE 2028 39.1076 45.7227 39.1076 225.266 0.0860583 590.066
1 GOA_SABLE 2029 37.095 43.375 37.095 214.68 0.0860583 551.942
1 GOA_SABLE 2030 35.6259 41.6572 35.6259 201.43 0.0860583 531.266
1 GOA_SABLE 2031 33.9939 39.7507 33.9939 188.295 0.0860583 511.18
1 GOA_SABLE 2032 32.3776 37.8599 32.3776 177.198 0.0860583 476.67
1 GOA_SABLE 2033 30.6566 35.8468 30.6566 168.698 0.0860583 453.66
1 GOA_SABLE 2034 29.0399 33.9578 29.0399 161.665 0.0860583 437.287
1 GOA_SABLE 2035 27.4873 32.1418 27.4873 154.67 0.0860583 403.77
1 GOA_SABLE 2036 25.749 30.1074 25.749 147.313 0.0860583 374.285
1 GOA_SABLE 2023 45.4402 53.1409 27.16 156.651 0.0506596 695.093
1 GOA_SABLE 2024 47.7229 55.8036 31.4847 185.318 0.0560334 721.082
1 GOA_SABLE 2025 48.4037 56.5948 30.8158 210.082 0.0540139 707.21
1 GOA_SABLE 2026 48.1986 56.3509 48.1986 229.514 0.0860583 697.713
1 GOA_SABLE 2027 45.5553 53.2586 45.5553 234.448 0.0860583 647.852
1 GOA_SABLE 2028 43.0759 50.3625 43.0759 232.818 0.0860583 637.861
1 GOA_SABLE 2029 41.2398 48.2216 41.2398 226.271 0.0860583 625.563
1 GOA_SABLE 2030 39.8596 46.6085 39.8596 216.766 0.0860583 593.062
1 GOA_SABLE 2031 40.084 46.8808 40.084 207.632 0.0860583 673.631
1 GOA_SABLE 2032 41.2035 48.1952 41.2035 199.72 0.0860583 657.236
1 GOA_SABLE 2033 42.0695 49.1984 42.0695 194.958 0.0860583 633.861
1 GOA_SABLE 2034 40.8188 47.7293 40.8188 193.299 0.0860583 592.672
1 GOA_SABLE 2035 40.2444 47.0635 40.2444 194.915 0.0860583 650.826
1 GOA_SABLE 2036 40.4607 47.3211 40.4607 197.005 0.0860583 633.897
1 GOA_SABLE 2023 45.4402 53.1409 27.16 156.651 0.0506596 695.093
1 GOA_SABLE 2024 47.4312 55.4607 31.4847 185.122 0.0563833 704.095
1 GOA_SABLE 2025 47.8452 55.9406 30.8158 209.688 0.0546576 701.284
1 GOA_SABLE 2026 47.1637 55.1395 47.1637 228.37 0.0860583 670.431
1 GOA_SABLE 2027 43.9562 51.3851 43.9562 232.314 0.0860583 608.968
1 GOA_SABLE 2028 40.5457 47.4002 40.5457 229.064 0.0860583 585.761
1 GOA_SABLE 2029 37.6677 44.0402 37.6677 220.154 0.0860583 551.899
1 GOA_SABLE 2030 35.5834 41.6062 35.5834 207.901 0.0860583 530.376
1 GOA_SABLE 2031 34.0608 39.8298 34.0608 194.432 0.0860583 522.02
1 GOA_SABLE 2032 35.9138 42.0157 35.9138 183.64 0.0860583 672.828
1 GOA_SABLE 2033 40.2247 47.0669 40.2247 176.393 0.0860583 703.963
1 GOA_SABLE 2034 44.651 52.2311 44.651 174.95 0.0860583 717.277
1 GOA_SABLE 2035 46.4985 54.3823 46.4985 180.103 0.0860583 719.555
1 GOA_SABLE 2036 46.5085 54.3852 46.5085 191.172 0.0860583 685.944
1 GOA_SABLE 2023 45.4402 53.1409 27.16 156.651 0.0506596 695.093
1 GOA_SABLE 2024 47.0561 55.0199 31.4847 184.872 0.0568397 682.257
1 GOA_SABLE 2025 46.5276 54.3948 30.8158 208.78 0.0562345 658.762
1 GOA_SABLE 2026 44.9033 52.4935 44.9033 226.217 0.0860583 635.851
1 GOA_SABLE 2027 41.4311 48.4331 41.4311 228.558 0.0860583 576.13
1 GOA_SABLE 2028 38.8742 45.4508 38.8742 223.442 0.0860583 593.119
1 GOA_SABLE 2029 37.4657 43.8123 37.4657 212.715 0.0860583 577.934
1 GOA_SABLE 2030 37.0673 43.3477 37.0673 200.123 0.0860583 572.09
1 GOA_SABLE 2031 36.2988 42.4484 36.2988 188.594 0.0860583 547.908
1 GOA_SABLE 2032 34.9907 40.9153 34.9907 180.023 0.0860583 512.86
1 GOA_SABLE 2033 33.2953 38.9319 33.2953 174.689 0.0860583 494.123
1 GOA_SABLE 2034 32.0448 37.4731 32.0448 171.055 0.0860583 496.194
1 GOA_SABLE 2035 31.4784 36.8134 31.4784 167.026 0.0860583 489.598
1 GOA_SABLE 2036 30.8037 36.0219 30.8037 161.735 0.0860583 458.897
1 GOA_SABLE 2023 45.4402 53.1409 27.16 156.651 0.0506596 695.093
1 GOA_SABLE 2024 47.4295 55.4588 31.4847 185.121 0.0563852 704.001
1 GOA_SABLE 2025 47.853 55.9498 30.8158 209.694 0.0546486 701.887
1 GOA_SABLE 2026 47.1659 55.142 47.1659 228.37 0.0860583 669.748
1 GOA_SABLE 2027 45.9009 53.6707 45.9009 233.623 0.0860583 722.489
1 GOA_SABLE 2028 45.4403 53.1392 45.4403 232.081 0.0860583 699.168
1 GOA_SABLE 2029 44.8266 52.4148 44.8266 226.454 0.0860583 652.466
1 GOA_SABLE 2030 42.9273 50.1919 42.9273 219.789 0.0860583 632.335
1 GOA_SABLE 2031 40.6549 47.5355 40.6549 213.742 0.0860583 594.544
1 GOA_SABLE 2032 38.4511 44.9578 38.4511 208.487 0.0860583 561.577
1 GOA_SABLE 2033 36.0336 42.1312 36.0336 202.175 0.0860583 524.305
1 GOA_SABLE 2034 33.5045 39.1736 33.5045 193.482 0.0860583 482.784
1 GOA_SABLE 2035 32.0378 37.4654 32.0378 183.729 0.0860583 512.212
1 GOA_SABLE 2036 31.5148 36.8589 31.5148 173.594 0.0860583 493.724
1 GOA_SABLE 2023 45.4402 53.1409 27.16 156.651 0.0506596 695.093
1 GOA_SABLE 2024 47.1801 55.1656 31.4847 184.954 0.056688 689.475
1 GOA_SABLE 2025 46.6711 54.5626 30.8158 208.885 0.056057 655.814
1 GOA_SABLE 2026 45.0553 52.6708 45.0553 226.505 0.0860583 639.245
1 GOA_SABLE 2027 41.7733 48.835 41.7733 229.153 0.0860583 592.541
1 GOA_SABLE 2028 38.559 45.0776 38.559 223.696 0.0860583 546.289
1 GOA_SABLE 2029 35.6975 41.7359 35.6975 212.474 0.0860583 524.787
1 GOA_SABLE 2030 33.5204 39.1949 33.5204 198.393 0.0860583 501.961
1 GOA_SABLE 2031 32.2206 37.6788 32.2206 184.408 0.0860583 496.79
1 GOA_SABLE 2032 30.9758 36.223 30.9758 171.842 0.0860583 460.597
1 GOA_SABLE 2033 31.4759 36.817 31.4759 162.925 0.0860583 549.051
1 GOA_SABLE 2034 32.9497 38.546 32.9497 156.831 0.0860583 539.99
1 GOA_SABLE 2035 34.2264 40.0287 34.2264 154.003 0.0860583 517.499
1 GOA_SABLE 2036 33.7344 39.4485 33.7344 154.143 0.0860583 506.189
1 GOA_SABLE 2023 45.4402 53.1409 27.16 156.651 0.0506596 695.093
1 GOA_SABLE 2024 47.6588 55.7282 31.4847 185.275 0.0561099 717.348
1 GOA_SABLE 2025 48.8649 57.1373 30.8158 210.386 0.0534983 739.911
1 GOA_SABLE 2026 49.7715 58.1963 49.7715 230.512 0.0860583 743.348
1 GOA_SABLE 2027 48.8054 57.0656 48.8054 236.933 0.0860583 726.586
1 GOA_SABLE 2028 47.0301 54.9878 47.0301 237.376 0.0860583 682.221
1 GOA_SABLE 2029 44.4384 51.9542 44.4384 233.857 0.0860583 632.663
1 GOA_SABLE 2030 41.1802 48.1437 41.1802 227.754 0.0860583 584.428
1 GOA_SABLE 2031 37.6412 44.0056 37.6412 219.203 0.0860583 528.736
1 GOA_SABLE 2032 34.2179 40.0043 34.2179 208.117 0.0860583 488.536
1 GOA_SABLE 2033 30.9047 36.1318 30.9047 194.462 0.0860583 437.275
1 GOA_SABLE 2034 27.8685 32.5826 27.8685 179.231 0.0860583 397.973
1 GOA_SABLE 2035 25.3762 29.6722 25.3762 163.774 0.0860583 379.897
1 GOA_SABLE 2036 23.5495 27.5388 23.5495 149.023 0.0860583 353.908
1 GOA_SABLE 2023 45.4402 53.1409 27.16 156.651 0.0506596 695.093
1 GOA_SABLE 2024 47.0372 54.9977 31.4847 184.859 0.0568628 681.158
1 GOA_SABLE 2025 47.111 55.0806 30.8158 209.169 0.0555279 694.452
1 GOA_SABLE 2026 46.2542 54.077 46.2542 227.149 0.0860583 660.171
1 GOA_SABLE 2027 48.4897 56.7179 48.4897 233.866 0.0860583 904.303
1 GOA_SABLE 2028 54.296 63.5282 54.296 235.126 0.0860583 952.932
1 GOA_SABLE 2029 61.179 71.5628 61.179 236.615 0.0860583 989.246
1 GOA_SABLE 2030 63.7226 74.5222 63.7226 242.878 0.0860583 961.022
1 GOA_SABLE 2031 63.2912 74.0039 63.2912 256.861 0.0860583 918.634
1 GOA_SABLE 2032 60.4251 70.6438 60.4251 275.323 0.0860583 853.783
1 GOA_SABLE 2033 56.0816 65.5598 56.0816 289.656 0.0860583 777.058
1 GOA_SABLE 2034 51.842 60.6072 51.842 293.141 0.0860583 756.756
1 GOA_SABLE 2035 48.1903 56.3431 48.1903 284.544 0.0860583 700.381
1 GOA_SABLE 2036 44.9849 52.5953 44.9849 268.127 0.0860583 649.223
1 GOA_SABLE 2023 45.4402 53.1409 27.16 156.651 0.0506596 695.093
1 GOA_SABLE 2024 48.067 56.208 31.4847 185.548 0.0556263 741.116
1 GOA_SABLE 2025 49.233 57.567 30.8158 210.66 0.0530871 724.138
1 GOA_SABLE 2026 49.0948 57.3972 49.0948 230.655 0.0860583 695.451
1 GOA_SABLE 2027 47.3608 55.3754 47.3608 237.184 0.0860583 728.414
1 GOA_SABLE 2028 46.4392 54.3045 46.4392 237.39 0.0860583 709.937
1 GOA_SABLE 2029 46.017 53.8093 46.017 233.475 0.0860583 693.836
1 GOA_SABLE 2030 45.1603 52.8087 45.1603 227.592 0.0860583 688.465
1 GOA_SABLE 2031 43.8941 51.3263 43.8941 221.555 0.0860583 647.8
1 GOA_SABLE 2032 41.7108 48.7678 41.7108 216.53 0.0860583 593.39
1 GOA_SABLE 2033 38.5141 45.0272 38.5141 211.619 0.0860583 542.574
1 GOA_SABLE 2034 35.6586 41.6922 35.6586 205.411 0.0860583 531.815
1 GOA_SABLE 2035 34.1108 39.8899 34.1108 197.024 0.0860583 535.051
1 GOA_SABLE 2036 33.3326 38.9812 33.3326 186.478 0.0860583 508.063
1 GOA_SABLE 2023 45.4402 53.1409 27.16 156.651 0.0506596 695.093
1 GOA_SABLE 2024 47.193 55.1809 31.4847 184.963 0.0566722 690.231
1 GOA_SABLE 2025 47.2987 55.3 30.8158 209.306 0.0553019 691.174
1 GOA_SABLE 2026 47.0319 54.9892 47.0319 227.903 0.0860583 697.926
1 GOA_SABLE 2027 45.5426 53.2497 45.5426 232.282 0.0860583 676.9
1 GOA_SABLE 2028 43.5981 50.9742 43.5981 229.69 0.0860583 628.026
1 GOA_SABLE 2029 41.0736 48.021 41.0736 222.739 0.0860583 591.78
1 GOA_SABLE 2030 38.1227 44.571 38.1227 213.72 0.0860583 545.059
1 GOA_SABLE 2031 35.1958 41.1489 35.1958 203.889 0.0860583 504.376
1 GOA_SABLE 2032 32.2015 37.6484 32.2015 192.951 0.0860583 459.077
1 GOA_SABLE 2033 29.4908 34.4806 29.4908 180.78 0.0860583 429.558
1 GOA_SABLE 2034 27.1735 31.7735 27.1735 167.782 0.0860583 401.332
1 GOA_SABLE 2035 25.3486 29.6413 25.3486 154.885 0.0860583 379.084
1 GOA_SABLE 2036 23.7584 27.7826 23.7584 142.797 0.0860583 354.647
1 GOA_SABLE 2023 45.4402 53.1409 27.16 156.651 0.0506596 695.093
1 GOA_SABLE 2024 47.221 55.2137 31.4847 184.982 0.0566381 691.857
1 GOA_SABLE 2025 46.8899 54.8194 30.8158 209.034 0.0557909 664.823
1 GOA_SABLE 2026 45.2301 52.8746 45.2301 226.7 0.0860583 631.996
