Alt Stock Year ABC OFL Catch SSB F Total_Biom
7 GOA_SABLE 2031 37.6233 37.6233 37.6233 176.858 0.101302 483.225
6 GOA_SABLE 2035 31.1105 31.1105 31.1105 138.318 0.0999978 413.069
6 GOA_SABLE 2026 50.735 50.735 50.735 208.963 0.101302 629.092
5 GOA_SABLE 2035 0 56.5946 0 302.397 0 710.593
5 GOA_SABLE 2026 0 54.8379 0 228.076 0 676.308
3 GOA_SABLE 2030 21.7208 49.8247 21.7208 246.962 0.0430291 621.235
2 GOA_SABLE 2030 37.1397 43.4249 37.1397 210.221 0.0860583 547.39
1 GOA_SABLE 2034 30.845 36.0701 30.845 168.764 0.0860583 467.741
1 GOA_SABLE 2025 47.5723 55.6203 30.8158 209.5 0.0550227 691.26
7 GOA_SABLE 2032 35.7259 35.7259 35.7259 165.801 0.101302 462.891
7 GOA_SABLE 2023 53.1409 53.1409 27.16 156.651 0.0506596 695.093
6 GOA_SABLE 2036 29.9553 29.9553 29.9553 132.794 0.098703 403.423
6 GOA_SABLE 2027 47.6655 47.6655 47.6655 209.876 0.101302 593.348
5 GOA_SABLE 2036 0 56.3552 0 302.923 0 709.569
5 GOA_SABLE 2027 0 56.1002 0 252.287 0 690.204
3 GOA_SABLE 2031 21.105 48.4193 21.105 242.113 0.0430291 608.316
2 GOA_SABLE 2031 35.1581 41.1099 35.1581 198.75 0.0860583 523.653
1 GOA_SABLE 2035 29.795 34.8429 29.795 161.12 0.0860424 453.923
1 GOA_SABLE 2026 46.9053 54.8379 46.9053 228.076 0.0860583 676.308
7 GOA_SABLE 2033 34.1407 34.1407 34.1407 155.973 0.101301 444.249
7 GOA_SABLE 2024 55.3852 55.3852 47.3669 185.079 0.0860582 700.353
6 GOA_SABLE 2028 44.6181 44.6181 44.6181 204.562 0.101302 558.272
5 GOA_SABLE 2028 0 56.8442 0 270.257 0 698.545
3 GOA_SABLE 2032 20.5544 47.1626 20.5544 236.442 0.0430291 596.08
3 GOA_SABLE 2023 23.1453 53.1409 27.16 156.651 0.0506596 695.093
2 GOA_SABLE 2032 33.4877 39.1584 33.4877 187.708 0.0860583 502.942
2 GOA_SABLE 2023 45.4402 53.1409 27.16 156.651 0.0506596 695.093
1 GOA_SABLE 2036 28.8986 33.7953 28.8986 154.62 0.0859301 442.515
1 GOA_SABLE 2027 44.4405 51.9562 44.4405 232.195 0.0860583 642.363
7 GOA_SABLE 2034 32.7626 32.7626 32.7626 147.498 0.10114 429.128
7 GOA_SABLE 2025 54.204 54.204 46.3607 203.611 0.0860582 674.788
6 GOA_SABLE 2029 41.7718 41.7718 41.7718 195.179 0.101302 526.299
5 GOA_SABLE 2029 0 57.2074 0 282.436 0 703.671
3 GOA_SABLE 2033 20.0563 46.0243 20.0563 230.623 0.0430291 583.353
3 GOA_SABLE 2024 24.1377 55.3852 31.4847 185.079 0.0564671 700.353
2 GOA_SABLE 2033 32.067 37.4983 32.067 177.638 0.0860583 483.659
2 GOA_SABLE 2024 47.3669 55.3852 31.4847 185.079 0.0564671 700.353
1 GOA_SABLE 2028 41.8809 48.9649 41.8809 229.131 0.0860583 607.906
7 GOA_SABLE 2035 31.4433 31.4433 31.4433 140.347 0.100315 416.227
7 GOA_SABLE 2026 52.0685 52.0685 52.0685 215.17 0.101302 644.438
4 GOA_SABLE 2030 26.5531 47.951 26.5531 236.171 0.0549517 599.623
3 GOA_SABLE 2034 19.6003 44.9815 19.6003 225.05 0.0430291 572.427
3 GOA_SABLE 2025 24.2486 55.6203 30.8158 209.5 0.0550227 691.26
2 GOA_SABLE 2034 30.845 36.0701 30.845 168.764 0.0860583 467.741
2 GOA_SABLE 2025 47.5723 55.6203 30.8158 209.5 0.0550227 691.26
1 GOA_SABLE 2029 39.4129 46.0809 39.4129 220.989 0.0860583 575.669
7 GOA_SABLE 2036 30.2505 30.2505 30.2505 134.448 0.0990937 405.951
7 GOA_SABLE 2027 48.8325 48.8325 48.8325 216.024 0.101302 606.651
4 GOA_SABLE 2031 25.6096 46.2528 25.6096 229.205 0.0549517 583.233
3 GOA_SABLE 2035 19.1865 44.0349 19.1865 219.926 0.0430291 562.331
3 GOA_SABLE 2026 23.9117 54.8379 23.9117 228.076 0.0430291 676.308
2 GOA_SABLE 2035 29.795 34.8429 29.795 161.12 0.0860424 453.923
2 GOA_SABLE 2026 46.9053 54.8379 46.9053 228.076 0.0860583 676.308
7 GOA_SABLE 2028 45.6183 45.6183 45.6183 210.398 0.101302 569.652
4 GOA_SABLE 2032 24.7817 44.7628 24.7817 221.751 0.0549517 568.166
4 GOA_SABLE 2023 29.4066 53.1409 27.16 156.651 0.0506596 695.093
3 GOA_SABLE 2036 18.8249 43.2075 18.8249 215.328 0.0430291 553.621
3 GOA_SABLE 2027 23.5413 53.9866 23.5413 242.031 0.0430291 665.808
2 GOA_SABLE 2036 28.8986 33.7953 28.8986 154.62 0.0859301 442.515
2 GOA_SABLE 2027 44.4405 51.9562 44.4405 232.195 0.0860583 642.363
