Stock Alt Year Catch ABC OFL SSB TotBiom
LingN 1 2023 15 690723 797629 3.78168e+06 2.14417e+07
LingN 1 2024 941628 941628 1.0856e+06 4.12969e+06 2.51915e+07
LingN 1 2025 1.18763e+06 1.18763e+06 1.36757e+06 4.52786e+06 2.79952e+07
LingN 1 2026 1.53733e+06 1.53733e+06 1.76688e+06 5.02367e+06 3.06522e+07
LingN 1 2027 1.95752e+06 1.95752e+06 2.2446e+06 5.55629e+06 3.30591e+07
LingN 1 2028 2.36482e+06 2.36482e+06 2.7074e+06 6.04808e+06 3.48187e+07
LingN 1 2029 2.67741e+06 2.67741e+06 3.06474e+06 6.45043e+06 3.61369e+07
LingN 1 2030 2.87283e+06 2.87283e+06 3.29236e+06 6.76417e+06 3.69949e+07
LingN 1 2031 2.96395e+06 2.96395e+06 3.40047e+06 6.98868e+06 3.74739e+07
LingN 1 2032 3.00631e+06 3.00631e+06 3.45198e+06 7.15766e+06 3.79426e+07
LingN 1 2033 3.0231e+06 3.0231e+06 3.47494e+06 7.28807e+06 3.82613e+07
LingN 1 2034 3.02103e+06 3.02103e+06 3.47416e+06 7.36355e+06 3.83909e+07
LingN 1 2035 3.01776e+06 3.01776e+06 3.47078e+06 7.40621e+06 3.84699e+07
LingN 2 2023 15 690723 797629 3.78168e+06 2.14417e+07
LingN 2 2024 1943.25 941628 1.0856e+06 4.33574e+06 2.51915e+07
LingN 2 2025 1943.25 1.34122e+06 1.54286e+06 5.08355e+06 2.90537e+07
LingN 2 2026 1943.25 1.94168e+06 2.22672e+06 6.04813e+06 3.30226e+07
LingN 2 2027 1943.25 2.73682e+06 3.1324e+06 7.20563e+06 3.70956e+07
LingN 2 2028 1943.25 3.48477e+06 4.01103e+06 8.48992e+06 4.09276e+07
LingN 2 2029 1943.25 4.00035e+06 4.62121e+06 9.81504e+06 4.46569e+07
LingN 2 2030 1943.25 4.3838e+06 5.06575e+06 1.11178e+07 4.81041e+07
LingN 2 2031 1943.25 4.65217e+06 5.37696e+06 1.23128e+07 5.11237e+07
LingN 2 2032 1943.25 4.83819e+06 5.59297e+06 1.34026e+07 5.398e+07
LingN 2 2033 1943.25 4.97337e+06 5.75022e+06 1.43816e+07 5.64828e+07
LingN 2 2034 1943.25 5.07263e+06 5.8659e+06 1.51677e+07 5.84432e+07
LingN 2 2035 1943.25 5.15015e+06 5.95631e+06 1.57805e+07 5.99917e+07
LingN 3 2023 15 690723 797629 3.78168e+06 2.14417e+07
LingN 3 2024 872920 941628 1.0856e+06 4.14481e+06 2.51915e+07
LingN 3 2025 1.00294e+06 1.19856e+06 1.38005e+06 4.58891e+06 2.80725e+07
LingN 3 2026 1.17319e+06 1.58319e+06 1.8191e+06 5.18048e+06 3.09366e+07
LingN 3 2027 1.36413e+06 2.08388e+06 2.38829e+06 5.88182e+06 3.37501e+07
LingN 3 2028 1.55168e+06 2.62473e+06 3.00568e+06 6.62751e+06 3.61665e+07
LingN 3 2029 1.71077e+06 3.08691e+06 3.54178e+06 7.35512e+06 3.83665e+07
LingN 3 2030 1.82847e+06 3.40724e+06 3.92085e+06 8.03415e+06 4.02365e+07
LingN 3 2031 1.90358e+06 3.59666e+06 4.1469e+06 8.62625e+06 4.17402e+07
LingN 3 2032 1.95047e+06 3.71133e+06 4.28465e+06 9.14589e+06 4.31697e+07
LingN 3 2033 1.98135e+06 3.78233e+06 4.36983e+06 9.60052e+06 4.43643e+07
LingN 3 2034 2.00181e+06 3.82671e+06 4.42263e+06 9.95218e+06 4.5239e+07
LingN 3 2035 2.0181e+06 3.86122e+06 4.46333e+06 1.02178e+07 4.59174e+07
LingN 4 2023 15 690723 797629 3.78168e+06 2.14417e+07
LingN 4 2024 910367 941628 1.0856e+06 4.13656e+06 2.51915e+07
LingN 4 2025 1.04335e+06 1.19261e+06 1.37326e+06 4.56831e+06 2.80304e+07
LingN 4 2026 1.21806e+06 1.56906e+06 1.80301e+06 5.14556e+06 3.08499e+07
LingN 4 2027 1.41399e+06 2.05881e+06 2.35982e+06 5.8302e+06 3.36152e+07
LingN 4 2028 1.6061e+06 2.58838e+06 2.96402e+06 6.55694e+06 3.59799e+07
LingN 4 2029 1.7686e+06 3.04366e+06 3.49135e+06 7.26436e+06 3.81264e+07
LingN 4 2030 1.88845e+06 3.36224e+06 3.86799e+06 7.92303e+06 3.99434e+07
LingN 4 2031 1.9646e+06 3.55123e+06 4.09359e+06 8.49604e+06 4.1398e+07
LingN 4 2032 2.01191e+06 3.66611e+06 4.23135e+06 8.99807e+06 4.27826e+07
LingN 4 2033 2.04291e+06 3.73686e+06 4.31647e+06 9.43681e+06 4.3937e+07
LingN 4 2034 2.06334e+06 3.78033e+06 4.36849e+06 9.77561e+06 4.47791e+07
LingN 4 2035 2.07966e+06 3.81393e+06 4.40839e+06 1.00312e+07 4.54319e+07
LingN 5 2023 15 690723 797629 3.78168e+06 2.14417e+07
LingN 5 2024 0 941628 1.0856e+06 4.33616e+06 2.51915e+07
LingN 5 2025 0 1.34155e+06 1.54323e+06 5.0846e+06 2.90559e+07
LingN 5 2026 0 1.94246e+06 2.22761e+06 6.04985e+06 3.3027e+07
LingN 5 2027 0 2.7381e+06 3.13387e+06 7.20806e+06 3.7102e+07
LingN 5 2028 0 3.48603e+06 4.01255e+06 8.49308e+06 4.09359e+07
LingN 5 2029 0 4.00151e+06 4.62257e+06 9.8189e+06 4.46669e+07
LingN 5 2030 0 4.38505e+06 5.06719e+06 1.11222e+07 4.81156e+07
LingN 5 2031 0 4.65345e+06 5.37844e+06 1.23178e+07 5.11364e+07
LingN 5 2032 0 4.83949e+06 5.59448e+06 1.34081e+07 5.39938e+07
LingN 5 2033 0 4.97468e+06 5.75173e+06 1.43874e+07 5.64974e+07
LingN 5 2034 0 5.07394e+06 5.86742e+06 1.51737e+07 5.84584e+07
LingN 5 2035 0 5.15145e+06 5.95782e+06 1.57867e+07 6.00071e+07
LingN 6 2023 797628 690723 797629 3.60151e+06 2.14417e+07
