Stock Alt Year Catch ABC OFL SSB TotBiom
Model_Proj 1 2023 7882.72 7882.72 9335.95 23118.9 63708.9
Model_Proj 1 2024 6810.01 6810.01 8030.58 21649.5 58409.8
Model_Proj 1 2025 6082.06 6082.06 7175.62 21103.9 54747.7
Model_Proj 1 2026 5191.86 5191.86 6134.11 19496.3 53935.1
Model_Proj 1 2027 4603.11 4603.11 5448.15 17876.1 55901.3
Model_Proj 1 2028 4458.24 4458.24 5284.16 16808 59582.8
Model_Proj 1 2029 4855.28 4855.28 5756.36 16803.1 63989
Model_Proj 1 2030 5667.47 5667.47 6718.43 18328.1 68199.3
Model_Proj 1 2031 6404.52 6404.52 7590.75 20101.6 71354.1
Model_Proj 1 2032 6990.43 6990.43 8283.51 21586.3 73572
Model_Proj 1 2033 7376.93 7376.93 8741.12 22701 74883.4
Model_Proj 1 2034 7605.15 7605.15 9010.51 23505.8 75532.5
Model_Proj 1 2035 7707.86 7707.86 9131.34 23909.2 75862.2
Model_Proj 2 2023 663.216 7882.72 9335.95 23780.1 63708.9
Model_Proj 2 2024 663.216 8221.83 9735.63 25821.2 64961.7
Model_Proj 2 2025 1943.25 8404.22 9948.52 28167.7 66106.7
Model_Proj 2 2026 1943.25 8314.78 9841.14 28241.9 67635.5
Model_Proj 2 2027 1943.25 8336.53 9868.74 27513 70760.7
Model_Proj 2 2028 1943.25 8598.61 10183.2 26775.6 74858.3
Model_Proj 2 2029 1943.25 9082.01 10759.3 26851.5 79463.3
Model_Proj 2 2030 1943.25 9697.69 11488.4 28653.1 84202.8
Model_Proj 2 2031 1943.25 10334.8 12240.1 31137 88576
Model_Proj 2 2032 1943.25 10972.4 12994.8 33686.1 92556.9
Model_Proj 2 2033 1943.25 11557.3 13686.7 36103.3 95957.7
Model_Proj 2 2034 1943.25 12060.2 14280.9 38340.8 98778.7
Model_Proj 2 2035 1943.25 12491.7 14790.1 40157.9 101184
Model_Proj 3 2023 54.3692 7882.72 9335.95 23832.6 63708.9
Model_Proj 3 2024 57.3642 8308.42 9837.98 26182.5 65515.7
Model_Proj 3 2025 59.2691 8570.55 10145.1 28959.3 67145
Model_Proj 3 2026 60.4843 8737.13 10340.1 30011.8 70248.3
Model_Proj 3 2027 62.192 8988.3 10638.6 30175 74742.1
Model_Proj 3 2028 65.2734 9448.27 11186.5 30206.1 80014.5
Model_Proj 3 2029 69.6788 10099.5 11960.8 30920.6 85620.5
Model_Proj 3 2030 74.8894 10861.3 12864.4 33277.7 91208.3
Model_Proj 3 2031 80.3771 11656.6 13806.1 36251.8 96295.9
Model_Proj 3 2032 85.6628 12416.8 14705 39226.9 100873
Model_Proj 3 2033 90.4464 13099.7 15511.2 42009.7 104767
Model_Proj 3 2034 94.5796 13686.8 16203.7 44561.9 107990
Model_Proj 3 2035 98.0165 14173.3 16777.3 46640.4 110720
Model_Proj 4 2023 2074.3 7882.72 9335.95 23656.7 63708.9
Model_Proj 4 2024 2111.96 8021.46 9498.78 24980.6 63678.7
Model_Proj 4 2025 2111.88 8013.14 9486.39 26706.6 63660.6
Model_Proj 4 2026 2093.05 7937.41 9395.43 26783.8 65343.9
Model_Proj 4 2027 2103.21 7981.91 9450.08 26115.4 68647.7
Model_Proj 4 2028 2175.2 8268.22 9793.21 25456 72906.1
Model_Proj 4 2029 2303.15 8766.03 10386.4 25587 77590.3
Model_Proj 4 2030 2463.11 9354.64 11077.4 27371.8 82279.9
Model_Proj 4 2031 2632.5 9954.08 11788.4 29742.2 86457.8
Model_Proj 4 2032 2792.41 10550.7 12495.8 32088.6 90108.1
Model_Proj 4 2033 2932.06 11073.5 13114.8 34229.1 93072
Model_Proj 4 2034 3047.08 11498.4 13616.5 36130.5 95386.5
Model_Proj 4 2035 3137.11 11842.5 14022.9 37579.9 97252.9
Model_Proj 5 2023 0 7882.72 9335.95 23837.2 63708.9
Model_Proj 5 2024 0 8316.16 9847.13 26215.1 65565.1
Model_Proj 5 2025 0 8585.88 10163.2 29021.6 67240.7
