Alt,Stock,Year,ABC,OFL,Catch,SSB,F,Total_Biom
1,Model_1_goa_dr_2022.dat,2022,8.046080000000062,9.796639999999908,2.5860099999999884,45.05559999999972,0.02850799999999958,109.82000000000266
1,Model_1_goa_dr_2022.dat,2023,7.921330140000002,9.643769630000012,3.5804100000000227,44.62159179999995,0.04030431849999989,107.2175569999999
1,Model_1_goa_dr_2022.dat,2024,7.623793900000021,9.281093579999986,4.123999999999907,43.19678039999999,0.04841599460000006,103.99663900000002
1,Model_1_goa_dr_2022.dat,2025,7.2254889600000025,8.795838389999995,3.7519999999999603,41.199850599999984,0.046428874100000024,100.82652140000002
1,Model_1_goa_dr_2022.dat,2026,6.8117051000000055,8.291877449999998,6.8117051000000055,38.8689521,0.09134170000000073,98.57926810000004
1,Model_1_goa_dr_2022.dat,2027,6.134794930000004,7.468091990000007,6.134794930000004,35.39327870000005,0.09134170000000073,93.79041799999996
1,Model_1_goa_dr_2022.dat,2028,5.571066890000009,6.782654619999999,5.571066890000009,32.48892440000003,0.09134170000000073,90.29086489999997
1,Model_1_goa_dr_2022.dat,2029,5.173040560000001,6.299371930000005,5.173040560000001,30.279264899999987,0.09134170000000073,87.8985336
1,Model_1_goa_dr_2022.dat,2030,4.945192009999994,6.022703130000003,4.945192009999994,28.7669424,0.09133162400000072,86.31020029999996
1,Model_1_goa_dr_2022.dat,2031,4.792410720000001,5.833453829999999,4.792410720000001,27.816964399999993,0.09053071430000059,85.31062320000004
1,Model_1_goa_dr_2022.dat,2032,4.674837790000003,5.689045970000005,4.674837790000003,27.260241299999986,0.08922807620000037,84.62323570000004
1,Model_1_goa_dr_2022.dat,2033,4.599460909999994,5.59733965000001,4.599460909999994,26.954014000000004,0.08826409240000048,84.2185174
1,Model_1_goa_dr_2022.dat,2034,4.554097999999996,5.542188050000013,4.554097999999996,26.79391579999998,0.08767052860000026,83.91094780000022
1,Model_1_goa_dr_2022.dat,2035,4.531261159999996,5.514510090000002,4.531261159999996,26.721776000000013,0.0873294196000002,83.72075930000008
2,Model_1_goa_dr_2022.dat,2022,8.046080000000062,9.796639999999908,2.5860099999999884,45.05559999999972,0.02850799999999958,109.82000000000266
2,Model_1_goa_dr_2022.dat,2023,7.921330140000002,9.643769630000012,3.5804100000000227,44.62159179999995,0.04030431849999989,107.2175569999999
2,Model_1_goa_dr_2022.dat,2024,7.623793900000021,9.281093579999986,4.123999999999907,43.19678039999999,0.04841599460000006,103.99663900000002
2,Model_1_goa_dr_2022.dat,2025,7.2254889600000025,8.795838389999995,3.7519999999999603,41.199850599999984,0.046428874100000024,100.82652140000002
2,Model_1_goa_dr_2022.dat,2026,6.8117051000000055,8.291877449999998,6.8117051000000055,38.8689521,0.09134170000000073,98.57926810000004
2,Model_1_goa_dr_2022.dat,2027,6.134794930000004,7.468091990000007,6.134794930000004,35.39327870000005,0.09134170000000073,93.79041799999996
2,Model_1_goa_dr_2022.dat,2028,5.571066890000009,6.782654619999999,5.571066890000009,32.48892440000003,0.09134170000000073,90.29086489999997
2,Model_1_goa_dr_2022.dat,2029,5.173040560000001,6.299371930000005,5.173040560000001,30.279264899999987,0.09134170000000073,87.8985336
2,Model_1_goa_dr_2022.dat,2030,4.945192009999994,6.022703130000003,4.945192009999994,28.7669424,0.09133162400000072,86.31020029999996
2,Model_1_goa_dr_2022.dat,2031,4.792410720000001,5.833453829999999,4.792410720000001,27.816964399999993,0.09053071430000059,85.31062320000004
2,Model_1_goa_dr_2022.dat,2032,4.674837790000003,5.689045970000005,4.674837790000003,27.260241299999986,0.08922807620000037,84.62323570000004
2,Model_1_goa_dr_2022.dat,2033,4.599460909999994,5.59733965000001,4.599460909999994,26.954014000000004,0.08826409240000048,84.2185174
2,Model_1_goa_dr_2022.dat,2034,4.554097999999996,5.542188050000013,4.554097999999996,26.79391579999998,0.08767052860000026,83.91094780000022
2,Model_1_goa_dr_2022.dat,2035,4.531261159999996,5.514510090000002,4.531261159999996,26.721776000000013,0.0873294196000002,83.72075930000008
3,Model_1_goa_dr_2022.dat,2022,4.109660000000053,9.796639999999908,2.5860099999999884,45.05559999999972,0.02850799999999958,109.82000000000266
3,Model_1_goa_dr_2022.dat,2023,4.046851320000011,9.643769630000012,3.5804100000000227,44.62159179999995,0.04030431849999989,107.2175569999999
3,Model_1_goa_dr_2022.dat,2024,3.895253229999992,9.281093579999986,4.123999999999907,43.19678039999999,0.04841599460000006,103.99663900000002
3,Model_1_goa_dr_2022.dat,2025,3.6920792400000058,8.795838389999995,3.7519999999999603,41.199850599999984,0.046428874100000024,100.82652140000002
3,Model_1_goa_dr_2022.dat,2026,3.480873100000002,8.291877449999998,3.480873100000002,39.155857400000016,0.04567089999999953,98.57926810000004
3,Model_1_goa_dr_2022.dat,2027,3.2748567599999987,7.801630219999996,3.2748567599999987,37.218658400000024,0.04567089999999953,97.08207260000003
3,Model_1_goa_dr_2022.dat,2028,3.0996956600000054,7.386705159999999,3.0996956600000054,35.57038029999999,0.04567089999999953,96.2465982999999
3,Model_1_goa_dr_2022.dat,2029,2.98582497,7.119269579999989,2.98582497,34.36744100000002,0.04567089999999953,95.99453060000006
3,Model_1_goa_dr_2022.dat,2030,2.9422380599999998,7.018572630000001,2.9422380599999998,33.66851919999998,0.04567089999999953,96.15439860000012
3,Model_1_goa_dr_2022.dat,2031,2.9446909499999965,7.025845070000005,2.9446909499999965,33.39768749999998,0.04567089999999953,96.63324400000008
